concept_code,concept_name,class_type,concept_class_id,standard_concept
OR500,MOUTHWASHES,VA,Leaf,C
OR900,"DENTAL AND ORAL AGENTS,TOPICAL,OTHER",VA,Leaf,C
OT000,OTIC AGENTS,VA,SubClass,C
OT100,"ANTI-INFECTIVE,TOPICAL OTIC",VA,SubClass,C
OT101,"ANTIBACTERIALS,TOPICAL OTIC",VA,Leaf,C
OT102,"ANTIFUNGALS,TOPICAL OTIC",VA,Leaf,C
OT109,"ANTI-INFECTIVES,TOPICAL OTIC OTHER",VA,Leaf,C
OT200,"ANTI-INFLAMMATORIES,TOPICAL OTIC",VA,Leaf,C
OT250,"ANTI-INFECTIVE/ANTI-INFLAMMATORY COMBINATIONS,TOPICAL OTIC",VA,Leaf,C
OT300,CERUMINOLYTICS,VA,Leaf,C
OT400,"ANALGESICS,TOPICAL OTIC",VA,Leaf,C
OT900,"OTIC AGENTS,OTHER",VA,Leaf,C
PH000,PHARMACEUTICAL AIDS/REAGENTS,VA,Leaf,C
RE000,RESPIRATORY TRACT MEDICATIONS,VA,SubClass,C
RE100,ANTIASTHMA/BRONCHODILATORS,VA,SubClass,C
RE101,"ANTI-INFLAMMATORIES,INHALATION",VA,Leaf,C
RE102,"BRONCHODILATORS,SYMPATHOMIMETIC,INHALATION",VA,Leaf,C
RE103,"BRONCHODILATORS,SYMPATHOMIMETIC,ORAL",VA,Leaf,C
RE104,"BRONCHODILATORS,XANTHINE-DERIVATIVE",VA,Leaf,C
RE105,"BRONCHODILATORS,ANTICHOLINERGIC",VA,Leaf,C
RE108,"ANTIASTHMA,ANTILEUKOTRIENES",VA,Leaf,C
RE109,"ANTIASTHMA,OTHER",VA,Leaf,C
RE200,"DECONGESTANTS,SYSTEMIC",VA,Leaf,C
RE300,ANTITUSSIVES/EXPECTORANTS,VA,SubClass,C
RE301,OPIOID-CONTAINING ANTITUSSIVES/EXPECTORANTS,VA,Leaf,C
RE302,NON-OPIOID-CONTAINING ANTITUSSIVES/EXPECTORANTS,VA,Leaf,C
RE400,MUCOLYTICS,VA,Leaf,C
RE500,"COLD REMEDIES,COMBINATIONS",VA,SubClass,C
RE501,ANTIHISTAMINE/DECONGESTANT,VA,Leaf,C
RE502,ANTIHISTAMINE/DECONGESTANT/ANTITUSSIVE,VA,Leaf,C
RE503,ANTIHISTAMINE/DECONGESTANT/EXPECTORANT,VA,Leaf,C
RE504,ANTIHISTAMINE/DECONGESTANT/ANTITUSSIVE/EXPECTORANT,VA,Leaf,C
RE505,ANTIHISTAMINE/DECONGESTANT/ANTITUSSIVE/EXPECTORANT/ANALGESIC,VA,Leaf,C
RE506,ANTIHISTAMINE/DECONGESTANT/ANTITUSSIVE/ANALGESIC,VA,Leaf,C
RE507,ANTIHISTAMINE/ANTITUSSIVE,VA,Leaf,C
RE508,ANTIHISTAMINE/ANTITUSSIVE/EXPECTORANT,VA,Leaf,C
RE509,ANTIHISTAMINE/ANTITUSSIVE/ANALGESIC,VA,Leaf,C
RE510,ANTITUSSIVE/ANTIMUSCARINIC,VA,Leaf,C
RE511,ANTITUSSIVE/BRONCHODILATOR,VA,Leaf,C
RE512,DECONGESTANT/ANTITUSSIVE,VA,Leaf,C
RE513,DECONGESTANT/ANTITUSSIVE/EXPECTORANT,VA,Leaf,C
RE514,DECONGESTANT/ANTITUSSIVE/EXPECTORANT/ANALGESIC,VA,Leaf,C
RE515,DECONGESTANT/ANTITUSSIVE/ANALGESIC,VA,Leaf,C
RE516,DECONGESTANT/EXPECTORANT,VA,Leaf,C
RE599,"COLD REMEDIES,OTHER",VA,Leaf,C
RE600,NON-ANESTHETIC GASES,VA,Leaf,C
RE900,"RESPIRATORY AGENTS,OTHER",VA,Leaf,C
RS000,"RECTAL,LOCAL",VA,SubClass,C
RS100,"ANTI-INFLAMMATORIES,RECTAL",VA,Leaf,C
RS200,"HEMORRHOIDAL PREPARATIONS,RECTAL",VA,SubClass,C
RS201,HEMORRHOIDAL PREPARATIONS WITHOUT STEROID,VA,Leaf,C
RS202,HEMORRHOIDAL PREPARATIONS WITH STEROID,VA,Leaf,C
RS300,"LAXATIVES,RECTAL",VA,Leaf,C
RS900,"RECTAL,LOCAL OTHER",VA,Leaf,C
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA,SubClass,C
TN100,IV SOLUTIONS,VA,SubClass,C
TN101,IV SOLUTIONS WITHOUT ELECTROLYTES,VA,Leaf,C
TN102,IV SOLUTIONS WITH ELECTROLYTES,VA,Leaf,C
TN200,ENTERAL NUTRITION,VA,Leaf,C
TN300,LIPID SUPPLEMENTS,VA,Leaf,C
TN400,ELECTROLYTES/MINERALS,VA,SubClass,C
TN410,IRON,VA,Leaf,C
TN420,CALCIUM,VA,Leaf,C
TN430,POTASSIUM,VA,Leaf,C
TN440,SODIUM,VA,Leaf,C
TN450,ZINC,VA,Leaf,C
TN460,MAGNESIUM,VA,Leaf,C
TN470,FLUORIDE,VA,Leaf,C
TN475,PHOSPHORUS,VA,Leaf,C
TN476,BICARBONATES,VA,Leaf,C
TN478,CITRATES,VA,Leaf,C
TN490,"ELECTROLYTES/MINERALS,COMBINATIONS",VA,Leaf,C
TN499,"ELECTROLYTES/MINERALS,OTHER",VA,Leaf,C
TN500,AMINO ACIDS/PROTEINS,VA,SubClass,C
TN501,"AMINO ACIDS/PROTEINS,PARENTERAL,WITHOUT ADDED ELECTROLYTES",VA,Leaf,C
TN502,"AMINO ACIDS/PROTEINS,PARENTERAL,WITH ADDED ELECTROLYTES",VA,Leaf,C
TN503,"AMINO ACIDS/PROTEINS,ORAL",VA,Leaf,C
TN509,"AMINO ACIDS/PROTEINS,OTHER",VA,Leaf,C
TN900,"THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYES,OTHER",VA,Leaf,C
VA000,VA CLASSES,VA,Root,C
VT000,VITAMINS,VA,SubClass,C
VT050,VITAMIN A,VA,Leaf,C
VT100,VITAMIN B,VA,SubClass,C
VT101,CYANOCOBALAMIN,VA,Leaf,C
VT102,FOLIC ACID/LEUCOVORIN,VA,Leaf,C
VT103,NICOTINIC ACID,VA,Leaf,C
VT104,PYRIDOXINE,VA,Leaf,C
VT105,THIAMINE,VA,Leaf,C
VT106,RIBOFLAVIN,VA,Leaf,C
VT107,PANTOTHENIC ACID,VA,Leaf,C
VT109,"VITAMIN B,OTHER",VA,Leaf,C
VT400,VITAMIN C,VA,Leaf,C
VT500,VITAMIN D,VA,SubClass,C
VT501,CALCIFEDIOL,VA,Leaf,C
VT502,CALCITRIOL,VA,Leaf,C
VT503,DIHYDROTACHYSTEROL,VA,Leaf,C
VT504,ERGOCALCIFEROL,VA,Leaf,C
VT509,"VITAMIN D,OTHER",VA,Leaf,C
VT600,VITAMIN E,VA,Leaf,C
VT700,VITAMIN K,VA,SubClass,C
VT701,MENADIOL,VA,Leaf,C
VT702,PHYTONADIONE,VA,Leaf,C
VT709,"VITAMIN K,OTHER",VA,Leaf,C
VT800,"VITAMINS,COMBINATIONS",VA,SubClass,C
VT801,MULTIVITAMINS,VA,Leaf,C
VT802,MULTIVITAMINS WITH MINERALS,VA,Leaf,C
VT809,"VITAMIN COMBINATIONS,OTHER",VA,Leaf,C
VT900,"VITAMINS,OTHER",VA,Leaf,C
XX000,MISCELLANEOUS AGENTS,VA,Leaf,C
