classId,className,classType
GA000,GASTROINTESTINAL MEDICATIONS,VA
GA300,ANTIULCER AGENTS,VA
GA309,"ANTIULCER AGENTS,OTHER",VA
VA000,VA CLASSES,VA
GA000,GASTROINTESTINAL MEDICATIONS,VA
GA400,TUMOR NECROSIS FACTOR BLOCKER,VA
VA000,VA CLASSES,VA
GA000,GASTROINTESTINAL MEDICATIONS,VA
GA500,DIGESTANTS,VA
VA000,VA CLASSES,VA
GA000,GASTROINTESTINAL MEDICATIONS,VA
GA600,EMETICS,VA
VA000,VA CLASSES,VA
GA000,GASTROINTESTINAL MEDICATIONS,VA
GA605,ANTIEMETICS,VA
VA000,VA CLASSES,VA
GA000,GASTROINTESTINAL MEDICATIONS,VA
GA750,APPETITE SUPPRESSANTS,VA
VA000,VA CLASSES,VA
GA000,GASTROINTESTINAL MEDICATIONS,VA
GA750,APPETITE SUPPRESSANTS,VA
GA751,CENTRALLY-ACTING APPETITE SUPPRESSANTS,VA
VA000,VA CLASSES,VA
GA000,GASTROINTESTINAL MEDICATIONS,VA
GA750,APPETITE SUPPRESSANTS,VA
GA752,"BULKING AGENT,APPETITE SUPPRESSANTS",VA
VA000,VA CLASSES,VA
GA000,GASTROINTESTINAL MEDICATIONS,VA
GA750,APPETITE SUPPRESSANTS,VA
GA759,"APPETITE SUPPRESSANTS,OTHER",VA
VA000,VA CLASSES,VA
GA000,GASTROINTESTINAL MEDICATIONS,VA
GA800,ANTIMUSCARINICS/ANTISPASMODICS,VA
VA000,VA CLASSES,VA
GA000,GASTROINTESTINAL MEDICATIONS,VA
GA800,ANTIMUSCARINICS/ANTISPASMODICS,VA
GA801,ANTIMUSCARINICS/ANTISPASMODICS,VA
VA000,VA CLASSES,VA
GA000,GASTROINTESTINAL MEDICATIONS,VA
GA800,ANTIMUSCARINICS/ANTISPASMODICS,VA
GA802,ANTIMUSCARINIC/ANTIPASMODIC COMBINATIONS,VA
VA000,VA CLASSES,VA
GA000,GASTROINTESTINAL MEDICATIONS,VA
GA900,"GASTRIC MEDICATIONS,OTHER",VA
VA000,VA CLASSES,VA
GU000,GENITOURINARY MEDICATIONS,VA
VA000,VA CLASSES,VA
GU000,GENITOURINARY MEDICATIONS,VA
GU100,"ANALGESICS,URINARY",VA
VA000,VA CLASSES,VA
GU000,GENITOURINARY MEDICATIONS,VA
GU200,"ANTISPASMODICS,URINARY",VA
VA000,VA CLASSES,VA
GU000,GENITOURINARY MEDICATIONS,VA
GU200,"ANTISPASMODICS,URINARY",VA
GU201,"ANTISPASMODICS,URINARY",VA
VA000,VA CLASSES,VA
GU000,GENITOURINARY MEDICATIONS,VA
GU200,"ANTISPASMODICS,URINARY",VA
GU209,"ANTISPASMODICS,URINARY,OTHER",VA
VA000,VA CLASSES,VA
GU000,GENITOURINARY MEDICATIONS,VA
GU300,"ANTI-INFECTIVES,VAGINAL",VA
VA000,VA CLASSES,VA
GU000,GENITOURINARY MEDICATIONS,VA
GU400,"CONTRACEPTIVES,VAGINAL/TOPICAL",VA
VA000,VA CLASSES,VA
GU000,GENITOURINARY MEDICATIONS,VA
GU500,"ESTROGENS,VAGINAL",VA
VA000,VA CLASSES,VA
GU000,GENITOURINARY MEDICATIONS,VA
GU600,OXYTOCICS,VA
VA000,VA CLASSES,VA
GU000,GENITOURINARY MEDICATIONS,VA
GU900,"GENITO-URINARY AGENTS,OTHER",VA
VA000,VA CLASSES,VA
HA000,HERBS/ALTERNATIVE THERAPIES,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS050,ADRENAL CORTICOSTERIODS,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS050,ADRENAL CORTICOSTERIODS,VA
HS051,GLUCOCORTICOIDS,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS050,ADRENAL CORTICOSTERIODS,VA
HS052,MINERALOCORTICOIDS,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS100,ANDROGENS/ANABOLICS,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS200,"CONTRACEPTIVES,SYSTEMIC",VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS300,ESTROGENS,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS400,GONADOTROPINS,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS500,BLOOD GLUCOSE REGULATION AGENTS,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS500,BLOOD GLUCOSE REGULATION AGENTS,VA
HS501,INSULIN,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS500,BLOOD GLUCOSE REGULATION AGENTS,VA
HS502,"ORAL HYPOGLYCEMIC AGENTS,ORAL",VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS500,BLOOD GLUCOSE REGULATION AGENTS,VA
HS503,ANTIHYPOGLYCEMICS,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS500,BLOOD GLUCOSE REGULATION AGENTS,VA
HS509,"HYPOGLYCEMIC AGENTS,OTHER",VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS600,PARATHYROID,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS700,PITUITARY,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS700,PITUITARY,VA
HS701,ANTERIOR PITUITARY,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS700,PITUITARY,VA
HS702,POSTERIOR PITUITARY,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS800,PROGESTINS,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS850,THYROID MODIFIERS,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS850,THYROID MODIFIERS,VA
HS851,THYROID SUPPLEMENTS,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS850,THYROID MODIFIERS,VA
HS852,ANTITHYROID AGENTS,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS875,PROSTAGLANDINS,VA
VA000,VA CLASSES,VA
HS000,HORMONES/SYNTHETICS/MODIFIERS,VA
HS900,"HORMONES/SYNTHETICS/MODIFIERS,OTHER",VA
VA000,VA CLASSES,VA
IM000,IMMUNOLOGICAL AGENTS,VA
VA000,VA CLASSES,VA
IM000,IMMUNOLOGICAL AGENTS,VA
IM100,VACCINES,VA
VA000,VA CLASSES,VA
IM000,IMMUNOLOGICAL AGENTS,VA
IM105,TOXOIDS,VA
VA000,VA CLASSES,VA
IM000,IMMUNOLOGICAL AGENTS,VA
IM109,"VACCINES/TOXOIDS, OTHER",VA
VA000,VA CLASSES,VA
IM000,IMMUNOLOGICAL AGENTS,VA
IM300,ANTIVENINS/ANTITOXINS,VA
VA000,VA CLASSES,VA
IM000,IMMUNOLOGICAL AGENTS,VA
IM400,IMMUNE SERUMS,VA
VA000,VA CLASSES,VA
IM000,IMMUNOLOGICAL AGENTS,VA
IM500,IMMUNOGLOBULINS,VA
VA000,VA CLASSES,VA
IM000,IMMUNOLOGICAL AGENTS,VA
IM600,IMMUNE SUPPRESSANTS,VA
VA000,VA CLASSES,VA
IM000,IMMUNOLOGICAL AGENTS,VA
IM700,IMMUNE STIMULANTS,VA
VA000,VA CLASSES,VA
IM000,IMMUNOLOGICAL AGENTS,VA
IM900,"IMMUNOLOGICAL AGENTS,OTHER",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN001,"INVESTIGATIONAL DIAGNOSTIC AGENTS,OTHER",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN002,"INVESTIGATIONAL DIAGNOSTIC AGENTS,SKIN TESTING",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN003,"INVESTIGATIONAL DIAGNOSTIC AGENTS,GLUCOSE TESTING",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN004,INVESTIGATIONAL PHARMACEUTICAL AIDS/REAGENTS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN005,INVESTIGATIONAL PROSTHETICS/SUPPLIES/DEVICES,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN100,INVESTIGATIONAL ANTI-BACTERIAL DRUGS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN110,INVESTIGATIONAL ANTI-TUBERCULAR DRUGS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN120,INVESTIGATIONAL ANTI-FUNGAL DRUGS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN130,INVESTIGATIONAL ANTI-VIRAL DRUGS HEPATITIS B,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN140,INVESTIGATIONAL ANTI-VIRAL DRUGS HEPATITIS C,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN150,INVESTIGATIONAL ANTI-VIRAL DRUGS HIV,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN160,"INVESTIGATIONAL ANTI-VIRAL DRUGS,OTHER",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN170,"INVESTIGATIONAL ANTI-INFECTIVE DRUGS,OTHER",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN180,INVESTIGATIONAL VACCINES,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN200,"INVEST ANTI-NEOPLASTIC BONE,CONNECTIVE TISSUE,SKIN,BREAST",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN210,INVESTIGATIONAL ANTI-NEOPLASTIC DRUGS CNS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN220,"INVEST ANTI-NEOPLASTIC DIGESTIVE ORGANS,PERITONEUM",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN230,"INVESTIGATIONAL ANTI-NEOPLASTIC DRUGS, GENE THERAPY",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN240,INVESTIGATIONAL ANTI-NEOPLASTIC DRUGS GENITOURINARY ORGANS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN250,INVESTIGATIONAL ANTI-NEOPLASTIC DRUGS INTRATHORACIC ORGANS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN260,"INVEST ANTI-NEOPLASTIC DRUGS LIP,ORAL CAVITY AND PHARYNX",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN270,INVEST ANTI-NEOPLASTIC DRUGS LYMPHATIC AND HEMAPOIETIC TISSUE,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN280,"INVESTIGATIONAL ANTI-NEOPLASTIC DRUGS,OTHER",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN300,INVESTIGATIONAL ANTI-PARASITIC DRUGS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN350,INVESTIGATIONAL DRUGS FOR ORGAN TRANSPLANTATION,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN400,"INVEST HEMATOLOGIC DEFICIENCIES,HEMATOPOEITIC GROWTH FACTORS",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN410,INVESTIGATIONAL ANTI-THROMBOTIC DRUGS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN420,INVESTIGATIONAL THROMBOLYTIC DRUGS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN430,"INVESTIGATIONAL DRUGS FOR HEMATOLOGIC DEFICIENCIES,OTHER",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN500,INVESTIGATIONAL ANALGESICS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN505,"INVESTIGATIONAL DRUGS FOR MUSCULOSKELETAL CONDITIONS,OTHER",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN510,INVESTIGATIONAL ANESTHETICS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN515,INVESTIGATIONAL DRUGS FOR ARTHRITIS AND GOUT,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN520,INVESTIGATIONAL ANTI-ANXIETY DRUGS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN530,INVESTIGATIONAL ANTI-CONVULSANT DRUGS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN540,INVESTIGATIONAL DRUGS FOR PARKINSON'S DISEASE,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN550,INVESTIGATIONAL ANTI-DEPRESSANTS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN560,INVESTIGATIONAL DRUGS FOR CENTRAL AND PERIPHERAL NEUROPATHY,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN570,INVEST DRUGS FOR PSYCHOSIS AND POST TRAMATIC STRESS DISORDER,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN580,INVESTIGATIONAL DRUGS FOR MANIA AND BIPOLAR DISORDERS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN585,INVESTIGATIONAL DRUGS FOR DEMENTIA,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN590,"INVESTIGATIONAL DRUGS FOR PSYCHIATRIC DISEASE,OTHER",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN595,INVESTIGATIONAL DRUGS FOR SUBSTANCE ADDICTION TREATMENT,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN600,INVESTIGATIONAL ANTI-ANGINA DRUGS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN610,INVESTIGATIONAL ANTI-DYSRHYTHMIC DRUGS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN620,INVESTIGATIONAL DRUGS FOR DYSLIPIDEMIAS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN630,INVESTIGATIONAL ANTI-HYPERTENSIVE DRUGS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN640,INVESTIGATIONAL CONGESTIVE HEART FAILURE,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN650,INVESTIGATIONAL OTHER CARDIOVASCULAR DISEASES,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN660,INVESTIGATIONAL DRUGS FOR ALLERGY AND NASAL CONGESTION,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN665,"INVESTIGATIONAL DRUGS FOR NASAL/THROAT DISEASES,OTHER",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN670,INVESTIGATIONAL DRUGS FOR ASTHMA AND COPD,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN675,"INVESTIGATIONAL DRUGS FOR RESPIRATORY TRACT DISEASE,OTHER",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN700,"INVEST DRUGS PSORIASIS,ECZEMA,NON-INFECTIOUS DERMATITIS",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN710,INVESTIGATIONAL DRUGS FOR OTHER DERMATOLOGICAL DISEASES,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN720,INVESTIGATIONAL ANTI-GLAUCOMA DRUGS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN800,INVESTIGATIONAL DRUGS FOR DYSPEPSIA,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN810,INVESTIGATIONAL DRUGS FOR CONSTIPATION,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN820,INVESTIGATIONAL DRUGS FOR PEPTIC ULCER DISEASE,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN830,INVESTIGATIONAL DRUGS FOR GASTROESOPHAGEAL REFLUX DISEASE,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN840,INVESTIGATIONAL ANTI-DIARRHEAL DRUGS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN850,INVESTIGATIONAL ANTI-NAUSEA AND ANTI-EMETIC DRUGS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN860,INVESTIGATIONAL DRUGS FOR OTHER GASTROINTESTINAL DISEASES,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN870,INVESTIGATIONAL DRUGS FOR PANCREATIC ENZYME DEFICIENCY,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN880,INVEST DRUGS FOR DIALYSIS AND VOLUME/ELECTROLYTE SUPPORT,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN900,INVEST HORMONE THERAPY/REPLACEMENT ANDROGEN AND ANABOLIC,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN910,INVEST HORMONE THERAPY/REPLACEMENT ESTROGENS AND PROGESTINS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN920,INVESTIGATIONAL ANTI-DIABETIC DRUGS,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN930,"INVESTIGATIONAL HORMONE THERAPY/REPLACEMENT, THYROID",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN940,"INVESTIGATIONAL HORMONE THERAPY/REPLACEMENT,OTHER",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN950,INVESTIGATIONAL GENE THERAPY,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN960,"INVESTIGATIONAL DRUGS FOR IMMUNOLOGIC DISEASES,OTHER",VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN970,INVESTIGATIONAL THERAPEUTIC NUTRIENTS/MINERAL/ELECTROLYTES,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN980,INVESTIGATIONAL DRUGS FOR VITAMIN OR MINERAL DEFICIENCY,VA
VA000,VA CLASSES,VA
IN000,INVESTIGATIONAL AGENTS,VA
IN999,INVESTIGATIONAL DRUGS FOR OTHER INDICATIONS,VA
VA000,VA CLASSES,VA
IP000,INTRAPLEURAL MEDICATIONS,VA
VA000,VA CLASSES,VA
IP000,INTRAPLEURAL MEDICATIONS,VA
IP100,INTRAPLEURAL SCLEROSING AGENTS,VA
VA000,VA CLASSES,VA
IP000,INTRAPLEURAL MEDICATIONS,VA
IP900,"INTRAPLEURAL AGENTS,OTHER",VA
VA000,VA CLASSES,VA
IR000,IRRIGATION/DIALYSIS SOLUTIONS,VA
VA000,VA CLASSES,VA
IR000,IRRIGATION/DIALYSIS SOLUTIONS,VA
IR100,IRRIGATION SOLUTIONS,VA
VA000,VA CLASSES,VA
IR000,IRRIGATION/DIALYSIS SOLUTIONS,VA
IR200,PERITONEAL DIALYSIS SOLUTIONS,VA
VA000,VA CLASSES,VA
IR000,IRRIGATION/DIALYSIS SOLUTIONS,VA
IR300,HEMODIALYSIS SOLUTIONS,VA
VA000,VA CLASSES,VA
IR000,IRRIGATION/DIALYSIS SOLUTIONS,VA
IR900,"IRRIGATION/DIALYSIS SOLUTIONS,OTHER",VA
VA000,VA CLASSES,VA
MS000,MUSCULOSKELETAL MEDICATIONS,VA
VA000,VA CLASSES,VA
MS000,MUSCULOSKELETAL MEDICATIONS,VA
MS100,ANTIRHEUMATICS,VA
VA000,VA CLASSES,VA
MS000,MUSCULOSKELETAL MEDICATIONS,VA
MS100,ANTIRHEUMATICS,VA
MS101,"SALICYLATES,ANTIRHEUMATIC",VA
VA000,VA CLASSES,VA
MS000,MUSCULOSKELETAL MEDICATIONS,VA
MS100,ANTIRHEUMATICS,VA
MS102,"NONSALICYLATE NSAIs,ANTIRHEUMATIC",VA
VA000,VA CLASSES,VA
MS000,MUSCULOSKELETAL MEDICATIONS,VA
MS100,ANTIRHEUMATICS,VA
MS130,"ANTIMALARIALS,ANTIRHEUMATIC",VA
VA000,VA CLASSES,VA
MS000,MUSCULOSKELETAL MEDICATIONS,VA
MS100,ANTIRHEUMATICS,VA
MS140,PENICILLAMINE,VA
VA000,VA CLASSES,VA
MS000,MUSCULOSKELETAL MEDICATIONS,VA
MS100,ANTIRHEUMATICS,VA
MS150,"CYTOTOXICS,ANTIRHEUMATIC",VA
VA000,VA CLASSES,VA
MS000,MUSCULOSKELETAL MEDICATIONS,VA
MS100,ANTIRHEUMATICS,VA
MS160,"GOLD COMPOUNDS,ANTIRHEUMATIC",VA
VA000,VA CLASSES,VA
MS000,MUSCULOSKELETAL MEDICATIONS,VA
MS100,ANTIRHEUMATICS,VA
MS190,"ANTIRHEUMATICS,OTHER",VA
VA000,VA CLASSES,VA
MS000,MUSCULOSKELETAL MEDICATIONS,VA
MS200,SKELETAL MUSCLE RELAXANTS,VA
VA000,VA CLASSES,VA
MS000,MUSCULOSKELETAL MEDICATIONS,VA
MS205,VESICULAR MONOAMINE TRANSPORT TYPE 2 BLOCKER,VA
VA000,VA CLASSES,VA
MS000,MUSCULOSKELETAL MEDICATIONS,VA
MS300,NEUROMUSCULAR BLOCKING AGENTS,VA
VA000,VA CLASSES,VA
MS000,MUSCULOSKELETAL MEDICATIONS,VA
MS400,ANTIGOUT AGENTS,VA
VA000,VA CLASSES,VA
MS000,MUSCULOSKELETAL MEDICATIONS,VA
MS900,"MUSCULOSKELETAL AGENTS,OTHER",VA
VA000,VA CLASSES,VA
NT000,"NASAL AND THROAT AGENTS,TOPICAL",VA
VA000,VA CLASSES,VA
NT000,"NASAL AND THROAT AGENTS,TOPICAL",VA
NT100,"DECONGESTANTS,NASAL",VA
VA000,VA CLASSES,VA
NT000,"NASAL AND THROAT AGENTS,TOPICAL",VA
NT200,"ANTI-INFLAMMATORIES,NASAL",VA
VA000,VA CLASSES,VA
NT000,"NASAL AND THROAT AGENTS,TOPICAL",VA
NT300,"ANESTHETICS,MUCOSAL",VA
VA000,VA CLASSES,VA
NT000,"NASAL AND THROAT AGENTS,TOPICAL",VA
NT400,"ANTIHISTAMINES,NASAL",VA
VA000,VA CLASSES,VA
NT000,"NASAL AND THROAT AGENTS,TOPICAL",VA
NT900,"NASAL AND THROAT,TOPICAL,OTHER",VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP100,ANTIGLAUCOMA MEDICATIONS,VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP100,ANTIGLAUCOMA MEDICATIONS,VA
OP101,"BETA-BLOCKERS,TOPICAL OPHTHALMIC",VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP100,ANTIGLAUCOMA MEDICATIONS,VA
OP102,"MIOTICS,TOPICAL OPHTHALMIC",VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP100,ANTIGLAUCOMA MEDICATIONS,VA
OP103,"ADRENERGICS,TOPICAL OPHTHALMIC",VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP100,ANTIGLAUCOMA MEDICATIONS,VA
OP105,"ANTIGLAUCOMA COMBINATIONS,TOPICAL OPHTHALMIC",VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP100,ANTIGLAUCOMA MEDICATIONS,VA
OP107,"BETA-BLOCKERS,SYSTEMIC OPHTHALMIC",VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP100,ANTIGLAUCOMA MEDICATIONS,VA
OP109,"ANTIGLAUCOMA,OTHER",VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP100,ANTIGLAUCOMA MEDICATIONS,VA
OP140,"CARBONIC ANHYDRASE INHIBITORS,SYSTEMIC OPHTHALMIC",VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP100,ANTIGLAUCOMA MEDICATIONS,VA
OP160,"OSMOTIC AGENTS,SYSTEMIC OPHTHALMIC",VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP200,"ANTI-INFECTIVE,TOPICAL OPHTHALMIC",VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP200,"ANTI-INFECTIVE,TOPICAL OPHTHALMIC",VA
OP210,"ANTIBACTERIALS,TOPICAL OPHTHALMIC",VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP200,"ANTI-INFECTIVE,TOPICAL OPHTHALMIC",VA
OP219,"ANTI-INFECTIVE,TOPICAL OPHTHALMIC,OTHER",VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP200,"ANTI-INFECTIVE,TOPICAL OPHTHALMIC",VA
OP220,"ANTIFUNGALS,TOPICAL OPHTHALMIC",VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP200,"ANTI-INFECTIVE,TOPICAL OPHTHALMIC",VA
OP230,"ANTIVIRALS,TOPICAL OPHTHALMIC",VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP300,"ANTI-INFLAMMATORIES,TOPICAL OPHTHALMIC",VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP350,"ANTI-INFECTIVE/ANTI-INFLAMMATORY COMBINATIONS,TOPICAL OPHTHALMIC",VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP400,CONTACT LENS SOLUTIONS,VA
VA000,VA CLASSES,VA
