vocabulary_id,concept_code,concept_name,concept_class
DISEASE,3640,doxycycline,Concept
DISEASE,6979,minocycline hydrochloride,Concept
DISEASE,6980,minocycline,Concept
DISEASE,81993,demeclocycline hydrochloride,Concept
DISEASE,82012,doxycycline calcium,Concept
DISEASE,2121750,solriamfetol hydrochloride,Concept
DISEASE,2121751,solriamfetol,Concept
DISEASE,2569562,lonapegsomatropin,Concept
DISEASE,2569592,lonapegsomatropin-tcgd,Concept
DISEASE,29151,magaldrate,Concept
DISEASE,1737,bretylium tosylate,Concept
DISEASE,19685,bretylium,Concept
DISEASE,203121,dobutamine hydrochloride,Concept
DISEASE,233603,clevidipine,Concept
DISEASE,235230,nicardipine hydrochloride,Concept
DISEASE,3248,deslanoside,Concept
DISEASE,3403,digitoxin,Concept
DISEASE,3407,digoxin,Concept
DISEASE,3616,dobutamine,Concept
DISEASE,738,inamrinone,Concept
DISEASE,7396,nicardipine,Concept
DISEASE,91235,Digitalis preparation,Concept
DISEASE,91236,inamrinone lactate,Concept
DISEASE,977863,clevidipine butyrate,Concept
DISEASE,2463114,bamlanivimab,Concept
DISEASE,2465242,casirivimab,Concept
DISEASE,2465249,imdevimab,Concept
DISEASE,10237,sulindac,Concept
DISEASE,10759,triamcinolone,Concept
DISEASE,10761,triamcinolone acetonide,Concept
DISEASE,10762,triamcinolone diacetate,Concept
DISEASE,1294612,indomethacin sodium,Concept
DISEASE,140587,celecoxib,Concept
DISEASE,142442,naproxen sodium,Concept
DISEASE,1429044,"ibuprofen, sodium salt",Concept
DISEASE,155323,methylprednisolone acetate,Concept
DISEASE,1599788,secukinumab,Concept
DISEASE,16689,aceclofenac,Concept
DISEASE,1790539,infliximab-dyyb,Concept
DISEASE,191831,infliximab,Concept
DISEASE,1927283,infliximab-abda,Concept
DISEASE,203189,methylprednisolone sodium succinate,Concept
DISEASE,203214,diclofenac sodium,Concept
DISEASE,2103476,infliximab-qbtx,Concept
DISEASE,2103477,adalimumab-adbm,Concept
DISEASE,2103479,adalimumab-atto,Concept
DISEASE,2103480,etanercept-szzs,Concept
DISEASE,214555,etanercept,Concept
DISEASE,21655,cortisone acetate,Concept
DISEASE,2266523,infliximab-axxq,Concept
DISEASE,22690,dexamethasone acetate,Concept
DISEASE,22694,dexamethasone trimethyl acetate,Concept
DISEASE,235486,dexamethasone phosphate,Concept
DISEASE,2378841,dexamethasone acetate anhydrous,Concept
DISEASE,258329,indomethacin sodium trihydrate,Concept
DISEASE,268872,prednisolone sodium metasulphobenzoate,Concept
DISEASE,2878,cortisone,Concept
DISEASE,29917,methylprednisolone sodium phosphate,Concept
DISEASE,3264,dexamethasone,Concept
DISEASE,3265,dexamethasone isonicotinate,Concept
DISEASE,327361,adalimumab,Concept
DISEASE,3355,diclofenac,Concept
DISEASE,33787,piroxicam cinnamate,Concept
DISEASE,34372,prednisolone acetate,Concept
DISEASE,34374,prednisolone phosphate,Concept
DISEASE,34376,prednisolone tebutate,Concept
DISEASE,36761,ibuprofen lysine,Concept
DISEASE,38546,triamcinolone hexacetonide,Concept
DISEASE,48933,dexamethasone sodium phosphate,Concept
DISEASE,55062,prednisolone sodium phosphate,Concept
DISEASE,55063,prednisolone sodium succinate,Concept
DISEASE,5640,ibuprofen,Concept
DISEASE,5781,indomethacin,Concept
DISEASE,62136,methylprednisolone aceponate,Concept
DISEASE,68115,piroxicam-beta-cyclodextrin,Concept
DISEASE,6902,methylprednisolone,Concept
DISEASE,709271,certolizumab pegol,Concept
DISEASE,7258,naproxen,Concept
DISEASE,81997,diclofenac potassium,Concept
DISEASE,8356,piroxicam,Concept
DISEASE,8638,prednisolone,Concept
DISEASE,8640,prednisone,Concept
DISEASE,1919083,midostaurin,Concept
DISEASE,282388,imatinib,Concept
DISEASE,284924,imatinib mesylate,Concept
DISEASE,3538,cromolyn sodium,Concept
DISEASE,42612,cromolyn,Concept
DISEASE,7993,pentagastrin,Concept
DISEASE,140480,icodextrin,Concept
DISEASE,5531,hetastarch,Concept
DISEASE,1435636,"citric acid, 1-stearyl ester",Concept
DISEASE,2049608,disodium citrate sesquihydrate,Concept
DISEASE,21183,citric acid,Concept
DISEASE,221079,citric acid monohydrate,Concept
DISEASE,221149,potassium citrate monohydrate,Concept
DISEASE,221163,sodium citrate dihydrate,Concept
DISEASE,221946,"citric acid, anhydrous",Concept
DISEASE,36676,sodium bicarbonate,Concept
DISEASE,54993,potassium citrate,Concept
DISEASE,10167,sulbactam,Concept
DISEASE,1300476,kanamycin A sulfate,Concept
DISEASE,1545984,ceftazidime anhydrous,Concept
DISEASE,166010,sulbactam pivoxyl,Concept
DISEASE,1727573,kanamycin A,Concept
DISEASE,203117,cefotaxime sodium,Concept
DISEASE,203172,ceftriaxone sodium,Concept
DISEASE,203183,kanamycin sulfate,Concept
DISEASE,20481,cefepime,Concept
DISEASE,2186,cefotaxime,Concept
DISEASE,2191,ceftazidime,Concept
DISEASE,2192,ceftizoxime,Concept
DISEASE,2193,ceftriaxone,Concept
DISEASE,221071,ceftazidime sodium,Concept
DISEASE,235552,ceftazidime pentahydrate,Concept
DISEASE,236058,cefepime hydrochloride,Concept
DISEASE,6099,kanamycin,Concept
DISEASE,641,amikacin,Concept
DISEASE,643,amikacin sulfate,Concept
DISEASE,82100,sulbactam sodium,Concept
DISEASE,82126,ceftizoxime sodium,Concept
DISEASE,10223,sulfur,Concept
DISEASE,102758,clomocycline sodium,Concept
DISEASE,10395,tetracycline,Concept
DISEASE,10753,tretinoin,Concept
DISEASE,1418,benzoyl peroxide,Concept
DISEASE,142446,tetracycline hydrochloride,Concept
DISEASE,1545999,oxytetracycline anhydrous,Concept
DISEASE,18602,azelaic acid,Concept
DISEASE,2059018,sarecycline,Concept
DISEASE,2059038,sarecycline hydrochloride,Concept
DISEASE,2059173,tioxolone,Concept
DISEASE,2105975,tetracycline phosphate complex,Concept
DISEASE,21235,clindamycin palmitate,Concept
DISEASE,21272,clomocycline,Concept
DISEASE,2205637,trifarotene,Concept
DISEASE,221083,"sulfur, colloidal",Concept
DISEASE,221175,tretinoin microsphere,Concept
DISEASE,22656,desogestrel,Concept
DISEASE,235418,potassium salicylate,Concept
DISEASE,236847,erythromycin stinoprate,Concept
DISEASE,236873,tetracycline trihydrate,Concept
DISEASE,24346,erythromycin gluceptate,Concept
DISEASE,24347,erythromycin lactobionate,Concept
DISEASE,24351,erythromycin stearate,Concept
DISEASE,253186,magnesium salicylate tetrahydrate,Concept
DISEASE,2582,clindamycin,Concept
DISEASE,266974,oxytetracycline dihydrate,Concept
DISEASE,31983,norethindrone acetate,Concept
DISEASE,31984,norethindrone enanthate,Concept
DISEASE,35382,resorcinol,Concept
DISEASE,4053,erythromycin,Concept
DISEASE,4055,erythromycin estolate,Concept
DISEASE,4056,erythromycin ethylsuccinate,Concept
DISEASE,4058,erythromycin phosphate,Concept
DISEASE,4780,oxytetracycline hydrochloride,Concept
DISEASE,5293,hexachlorophene,Concept
DISEASE,60223,adapalene,Concept
DISEASE,6064,isotretinoin,Concept
DISEASE,7514,norethindrone,Concept
DISEASE,7821,oxytetracycline,Concept
DISEASE,797272,clindamycin phosphate,Concept
DISEASE,81982,clindamycin hydrochloride,Concept
DISEASE,82065,oxytetracycline calcium,Concept
DISEASE,83947,tazarotene,Concept
DISEASE,89767,colloid sulfur,Concept
DISEASE,91075,clindamycin palmitate hydrochloride,Concept
DISEASE,9522,salicylate,Concept
DISEASE,9525,salicylic acid,Concept
DISEASE,9907,sodium salicylate,Concept
DISEASE,142426,bromocriptine mesylate,Concept
DISEASE,1760,bromocriptine,Concept
DISEASE,221130,octreotide acetate,Concept
DISEASE,236167,lanreotide acetate,Concept
DISEASE,278739,pegvisomant,Concept
DISEASE,68092,lanreotide,Concept
DISEASE,7617,octreotide,Concept
DISEASE,1297882,amoxicillin anhydrous,Concept
DISEASE,1299048,hetacillin potassium,Concept
DISEASE,133008,amoxicillin trihydrate,Concept
DISEASE,203115,ampicillin trihydrate,Concept
DISEASE,203133,penicillin G potassium,Concept
DISEASE,203195,penicillin V potassium,Concept
DISEASE,221058,ampicillin (anhydrous),Concept
DISEASE,267360,amoxicillin sodium,Concept
DISEASE,723,amoxicillin,Concept
DISEASE,733,ampicillin,Concept
DISEASE,7980,penicillin G,Concept
DISEASE,7982,penicillin G benzathine,Concept
DISEASE,7983,penicillin G procaine,Concept
DISEASE,81953,ampicillin sodium,Concept
DISEASE,9900,penicillin G sodium,Concept
DISEASE,1298840,flunisolide hemihydrate,Concept
DISEASE,1367172,"budesonide (11.beta.,16.alpha.(S))",Concept
DISEASE,1424883,vilanterol trifenatate,Concept
DISEASE,1424884,vilanterol,Concept
DISEASE,1546428,flunisolide anhydrous,Concept
DISEASE,19831,budesonide,Concept
DISEASE,236216,formoterol fumarate,Concept
DISEASE,25120,flunisolide,Concept
DISEASE,25255,formoterol,Concept
DISEASE,36117,salmeterol,Concept
DISEASE,72616,salmeterol xinafoate,Concept
DISEASE,998038,formoterol fumarate dihydrate,Concept
DISEASE,9344,ribavirin,Concept
DISEASE,1223,atropine,Concept
DISEASE,139778,tegaserod,Concept
DISEASE,153971,atropine sulfate,Concept
DISEASE,339270,tegaserod maleate,Concept
DISEASE,85247,alosetron hydrochloride,Concept
DISEASE,85248,alosetron,Concept
DISEASE,314293,acetylsalicylate sodium,Concept
DISEASE,7004,mitotane,Concept
DISEASE,103468,hydrocortisone butyrate,Concept
DISEASE,163524,hydrocortisone cypionate,Concept
DISEASE,21651,cortisol succinate,Concept
DISEASE,235482,hydrocortisone sodium phosphate,Concept
DISEASE,235483,hydrocortisone sodium succinate,Concept
DISEASE,27196,hydrocortisone probutate,Concept
DISEASE,27197,hydrocortisone acetate,Concept
DISEASE,27199,hydrocortisone valerate,Concept
DISEASE,41277,hydrocortisone aceponate,Concept
DISEASE,5492,hydrocortisone,Concept
DISEASE,104592,cyproheptadine hydrochloride,Concept
DISEASE,11636,drospirenone,Concept
DISEASE,14584,etonogestrel,Concept
DISEASE,236525,cyproheptadine pyrid phos,Concept
DISEASE,3013,cyproheptadine,Concept
DISEASE,32613,oxaprozin,Concept
DISEASE,660767,oxaprozin potassium,Concept
DISEASE,6782,mestranol,Concept
DISEASE,2264108,"fibrinogen, human",Concept
DISEASE,314623,"fibrinogen,I-125",Concept
DISEASE,4385,fibrinogen,Concept
DISEASE,2059218,elapegademase-lvlr,Concept
DISEASE,2059219,elapegademase,Concept
DISEASE,8766,periciazine,Concept
DISEASE,596,alprazolam,Concept
DISEASE,298869,eplerenone,Concept
DISEASE,66925,procarbazine hydrochloride,Concept
DISEASE,8702,procarbazine,Concept
DISEASE,56489,sodium lactate,Concept
DISEASE,1651695,minoxidil sulfate,Concept
DISEASE,1926479,minoxidil sulfate ester,Concept
DISEASE,25025,finasteride,Concept
DISEASE,314583,D-biotin,Concept
DISEASE,6984,minoxidil,Concept
DISEASE,167,acetazolamide,Concept
DISEASE,91406,acetazolamide sodium,Concept
DISEASE,103866,metronidazole benzoate,Concept
DISEASE,10612,tinidazole,Concept
DISEASE,203119,chloroquine sulfate,Concept
DISEASE,20863,chloroquine phosphate,Concept
DISEASE,23203,diloxanide furoate,Concept
DISEASE,2393,chloroquine,Concept
DISEASE,3435,iodoquinol,Concept
DISEASE,3820,emetine,Concept
DISEASE,451796,chloroquine hydrochloride,Concept
DISEASE,6135,ketoconazole,Concept
DISEASE,66912,paromomycin sulfate,Concept
DISEASE,67182,diloxanide,Concept
DISEASE,6922,metronidazole,Concept
DISEASE,7701,ornidazole,Concept
DISEASE,7934,paromomycin,Concept
DISEASE,82015,emetine hydrochloride,Concept
DISEASE,82047,metronidazole hydrochloride,Concept
DISEASE,1000112,medroxyprogesterone acetate,Concept
DISEASE,1298838,gonadorelin diacetate tetrahydrate,Concept
DISEASE,204193,gonadorelin acetate,Concept
DISEASE,204194,gonadorelin hydrochloride,Concept
DISEASE,31994,norgestimate,Concept
DISEASE,326374,norelgestromin,Concept
DISEASE,6384,gonadorelin,Concept
DISEASE,6691,medroxyprogesterone,Concept
DISEASE,7515,norethynodrel,Concept
DISEASE,9601,scopolamine,Concept
DISEASE,9603,scopolamine hydrobromide,Concept
DISEASE,1921877,edaravone,Concept
DISEASE,35623,riluzole,Concept
DISEASE,2197593,pyrantel tartrate,Concept
DISEASE,430,albendazole,Concept
DISEASE,6672,mebendazole,Concept
DISEASE,8984,pyrantel,Concept
DISEASE,8985,pyrantel pamoate,Concept
DISEASE,1251,azacitidine,Concept
DISEASE,2054252,migalastat,Concept
DISEASE,2054264,migalastat hydrochloride,Concept
DISEASE,338817,agalsidase beta,Concept
DISEASE,10803,trifluridine,Concept
DISEASE,11194,vidarabine,Concept
DISEASE,1426875,acemannan,Concept
DISEASE,1426899,quinine salicylate,Concept
DISEASE,2108659,vidarabine anhydrous,Concept
DISEASE,236327,quinine ascorbate,Concept
DISEASE,31819,nitazoxanide,Concept
DISEASE,388472,quinine dihydrochloride,Concept
DISEASE,4601,furazolidone,Concept
DISEASE,9071,quinine,Concept
DISEASE,9073,quinine bisulfate,Concept
DISEASE,9074,quinine hydrochloride,Concept
DISEASE,9075,quinine sulfate,Concept
DISEASE,1294535,sibutramine hydrochloride,Concept
DISEASE,221160,sibutramine hydrochloride monohydrate,Concept
DISEASE,36514,sibutramine,Concept
DISEASE,1301885,"human papillomavirus type 16, L1 capsid protein (residues 2-471) vaccine",Concept
DISEASE,1301887,"human papillomavirus type 18, L1 capsid protein (residues 2-472) vaccine",Concept
DISEASE,1596930,"L1 protein, human papillomavirus type 31 vaccine",Concept
DISEASE,1596931,"L1 protein, human papillomavirus type 33 vaccine",Concept
DISEASE,1596932,"L1 protein, human papillomavirus type 45 vaccine",Concept
DISEASE,1596933,"L1 protein, human papillomavirus type 52 vaccine",Concept
DISEASE,1596934,"L1 protein, human papillomavirus type 58 vaccine",Concept
DISEASE,798262,"L1 protein, human papillomavirus type 11 vaccine",Concept
DISEASE,798264,"L1 protein, human papillomavirus type 16 vaccine",Concept
DISEASE,798266,"L1 protein, human papillomavirus type 18 vaccine",Concept
DISEASE,798268,"L1 protein, human papillomavirus type 6 vaccine",Concept
DISEASE,598,alprostadil,Concept
DISEASE,6854,methoxsalen,Concept
DISEASE,1298846,calcium gluconate monohydrate,Concept
DISEASE,1908,calcium gluconate,Concept
DISEASE,89887,Latrodectus mactans antivenin,Concept
DISEASE,102313,metoprolol fumarate,Concept
DISEASE,10600,timolol,Concept
DISEASE,11170,verapamil,Concept
DISEASE,1202,atenolol,Concept
DISEASE,1306123,adenosine phosphate disodium,Concept
DISEASE,142130,acebutolol hydrochloride,Concept
DISEASE,142132,carteolol hydrochloride,Concept
DISEASE,142144,betaxolol hydrochloride,Concept
DISEASE,142146,bisoprolol fumarate,Concept
DISEASE,1436,bepridil,Concept
DISEASE,149,acebutolol,Concept
DISEASE,1520,betaxolol,Concept
DISEASE,1546004,timolol anhydrous,Concept
DISEASE,1546015,regadenoson anhydrous,Concept
DISEASE,19484,bisoprolol,Concept
DISEASE,202693,labetalol hydrochloride,Concept
DISEASE,203114,amiodarone hydrochloride,Concept
DISEASE,203135,propafenone hydrochloride,Concept
DISEASE,203138,verapamil hydrochloride,Concept
DISEASE,203191,metoprolol tartrate,Concept
DISEASE,203211,diltiazem hydrochloride,Concept
DISEASE,203222,esmolol hydrochloride,Concept
DISEASE,20352,carvedilol,Concept
DISEASE,2116,carteolol,Concept
DISEASE,2121085,siponimod,Concept
DISEASE,221124,metoprolol succinate,Concept
DISEASE,221172,timolol hemihydrate,Concept
DISEASE,2288235,ozanimod hydrochloride,Concept
DISEASE,2288236,ozanimod,Concept
DISEASE,233698,dronedarone,Concept
DISEASE,235752,bepridil hydrochloride,Concept
DISEASE,236883,nebivolol hydrochloride,Concept
DISEASE,2532300,ponesimod,Concept
DISEASE,296,adenosine,Concept
DISEASE,309,adenosine monophosphate,Concept
DISEASE,314592,diltiazem maleate,Concept
DISEASE,31555,nebivolol,Concept
DISEASE,318,adenosine triphosphate,Concept
DISEASE,3443,diltiazem,Concept
DISEASE,42933,timolol maleate,Concept
DISEASE,49737,esmolol,Concept
DISEASE,6185,labetalol,Concept
DISEASE,640062,regadenoson,Concept
DISEASE,668310,carvedilol phosphate,Concept
DISEASE,6918,metoprolol,Concept
DISEASE,7008,sotalol hydrochloride,Concept
DISEASE,703,amiodarone,Concept
DISEASE,7226,nadolol,Concept
DISEASE,736680,dronedarone hydrochloride,Concept
DISEASE,7973,penbutolol,Concept
DISEASE,81999,diltiazem malate,Concept
DISEASE,82070,penbutolol sulfate,Concept
DISEASE,82084,propranolol hydrochloride,Concept
DISEASE,8332,pindolol,Concept
DISEASE,8754,propafenone,Concept
DISEASE,8787,propranolol,Concept
DISEASE,9947,sotalol,Concept
DISEASE,10634,tolazoline,Concept
DISEASE,235450,tolazoline hydrochloride,Concept
DISEASE,10106,streptokinase,Concept
DISEASE,11055,urokinase,Concept
DISEASE,2119365,esketamine,Concept
DISEASE,2119366,esketamine hydrochloride,Concept
DISEASE,253202,tirofiban hydrochloride,Concept
DISEASE,259280,tenecteplase,Concept
DISEASE,40028,anistreplase,Concept
DISEASE,73137,tirofiban,Concept
DISEASE,76895,reteplase,Concept
DISEASE,83929,abciximab,Concept
DISEASE,9895,sodium nitroprusside,Concept
DISEASE,612865,tocilizumab,Concept
DISEASE,235851,ciprofloxacin lactate,Concept
DISEASE,2540,cilastatin,Concept
DISEASE,2551,ciprofloxacin,Concept
DISEASE,81981,ciprofloxacin hydrochloride,Concept
DISEASE,82128,cilastatin sodium,Concept
DISEASE,10636,tolmetin,Concept
DISEASE,287734,methotrexate sodium,Concept
DISEASE,42935,tolmetin sodium,Concept
DISEASE,4980,aurothioglucose,Concept
DISEASE,614391,abatacept,Concept
DISEASE,6851,methotrexate,Concept
DISEASE,853491,canakinumab,Concept
DISEASE,9524,sulfasalazine,Concept
DISEASE,1298837,"amiloride hydrochloride, anhydrous",Concept
DISEASE,1310578,medium chain triglycerides,Concept
DISEASE,142424,amiloride hydrochloride,Concept
DISEASE,1808,bumetanide,Concept
DISEASE,2054166,albumin human-kjda,Concept
DISEASE,314302,"albumin,microsphere human serum",Concept
DISEASE,317176,"albumin,aggregated",Concept
DISEASE,38413,torsemide,Concept
DISEASE,4108,ethacrynate sodium,Concept
DISEASE,4109,ethacrynic acid,Concept
DISEASE,4603,furosemide,Concept
DISEASE,644,amiloride,Concept
DISEASE,828529,"albumin human, USP",Concept
DISEASE,89792,mannitol hexanitrate,Concept
DISEASE,9997,spironolactone,Concept
DISEASE,2034,carbon dioxide,Concept
DISEASE,142153,albuterol sulfate,Concept
DISEASE,435,albuterol,Concept
DISEASE,6804,metaproterenol sulfate,Concept
DISEASE,7688,metaproterenol,Concept
DISEASE,2105,carmustine,Concept
DISEASE,2555,cisplatin,Concept
DISEASE,37776,temozolomide,Concept
DISEASE,237082,rizatriptan benzoate,Concept
DISEASE,88014,rizatriptan,Concept
DISEASE,236381,poractant alfa,Concept
DISEASE,1370971,ospemifene,Concept
DISEASE,1310300,cobalt,Concept
DISEASE,1368178,triethanolamine hydrochloride,Concept
DISEASE,1655913,triethanolamine sulfate,Concept
DISEASE,1788982,triethanolamine oleate,Concept
DISEASE,1789185,triethanolamine isostearate,Concept
DISEASE,1789517,glucosamine sulfate potassium chloride,Concept
DISEASE,1813434,triethanolamine dioleate,Concept
DISEASE,1942478,triethanolamine hydriodide,Concept
DISEASE,1996998,triethanolamine laurylaminopropionate,Concept
DISEASE,2287550,triethanolamine phosphate,Concept
DISEASE,2360432,triethanolamine acetate,Concept
DISEASE,236460,tizanidine hydrochloride,Concept
DISEASE,236608,glucosamine hydrochloride,Concept
DISEASE,29787,methyl salicylate,Concept
DISEASE,38623,triethanolamine,Concept
DISEASE,38624,triethanolamine polypeptide oleate condensate,Concept
DISEASE,38625,triethanolamine stearate,Concept
DISEASE,4845,glucosamine,Concept
DISEASE,4847,glucosamine sulfate,Concept
DISEASE,57258,tizanidine,Concept
DISEASE,161623,methenamine mandelate,Concept
DISEASE,235562,methenamine sulfosalicylate,Concept
DISEASE,29652,methenamine hippurate,Concept
DISEASE,6832,methenamine,Concept
DISEASE,115552,trovafloxacin,Concept
DISEASE,139462,moxifloxacin,Concept
DISEASE,141440,alatrofloxacin,Concept
DISEASE,1546029,meropenem anhydrous,Concept
DISEASE,1597608,ceftolozane sulfate,Concept
DISEASE,1597609,ceftolozane,Concept
DISEASE,1926505,moxifloxacin hydrochloride monohydrate,Concept
DISEASE,203118,cefoxitin sodium,Concept
DISEASE,203141,cefotetan disodium,Concept
DISEASE,20767,chloramphenicol palmitate,Concept
DISEASE,20768,chloramphenicol stearate,Concept
DISEASE,20769,chloramphenicol succinate,Concept
DISEASE,2187,cefotetan,Concept
DISEASE,2189,cefoxitin,Concept
DISEASE,221054,alatrofloxacin mesylate,Concept
DISEASE,221177,trovafloxacin mesylate,Concept
DISEASE,228750,moxifloxacin hydrochloride,Concept
DISEASE,2348,chloramphenicol,Concept
DISEASE,29561,meropenem,Concept
DISEASE,325642,ertapenem,Concept
DISEASE,353107,ertapenem sodium,Concept
DISEASE,384455,tigecycline,Concept
DISEASE,47998,chloramphenicol sodium succinate,Concept
DISEASE,1545989,enalaprilat anhydrous,Concept
DISEASE,1998,captopril,Concept
DISEASE,203123,enalapril maleate,Concept
DISEASE,3827,enalapril,Concept
DISEASE,3829,enalaprilat,Concept
DISEASE,10432,thalidomide,Concept
DISEASE,104485,colestipol hydrochloride,Concept
DISEASE,141625,colesevelam hydrochloride,Concept
DISEASE,141626,colesevelam,Concept
DISEASE,21216,clavulanic acid,Concept
DISEASE,2447,cholestyramine resin,Concept
DISEASE,2685,colestipol,Concept
DISEASE,48203,clavulanate,Concept
DISEASE,831418,clavulanate potassium,Concept
DISEASE,11065,ursodiol,Concept
DISEASE,2045735,ursadiol,Concept
DISEASE,1119986,Centruroides (scorpion) immune F(ab')2 (equine),Concept
DISEASE,1299782,cephalexin anhydrous,Concept
DISEASE,1700,boric acid,Concept
DISEASE,203171,cefazolin sodium,Concept
DISEASE,2101270,Crotalidae immune F(ab')2 (equine),Concept
DISEASE,2101271,Crotalidae immune F(ab')2,Concept
DISEASE,215948,cephalexin monohydrate,Concept
DISEASE,2180,cefazolin,Concept
DISEASE,2231,cephalexin,Concept
DISEASE,281942,cephalexin hydrochloride,Concept
DISEASE,317201,"ammonia spirit, aromatic",Concept
DISEASE,5645,ichthammol,Concept
DISEASE,885183,Agkistrodon piscivorus antivenin,Concept
DISEASE,885185,Crotalus adamanteus antivenin,Concept
DISEASE,885187,Crotalus atrox antivenin,Concept
DISEASE,885189,Crotalus scutulatus antivenin,Concept
DISEASE,91596,polyvalent Crotalidae antivenin,Concept
DISEASE,979384,North American coral snake antivenin,Concept
DISEASE,10473,thiotepa,Concept
DISEASE,142433,doxorubicin hydrochloride,Concept
DISEASE,1547545,pembrolizumab,Concept
DISEASE,1597876,nivolumab,Concept
DISEASE,1792776,atezolizumab,Concept
DISEASE,221050,"BCG, live, Tice strain",Concept
DISEASE,2268306,enfortumab vedotin-ejfv,Concept
DISEASE,2268307,enfortumab,Concept
DISEASE,2277607,enfortumab vedotin,Concept
DISEASE,24614,etoposide phosphate,Concept
DISEASE,31435,valrubicin,Concept
DISEASE,314513,"BCG, live, Montreal strain",Concept
DISEASE,32592,oxaliplatin,Concept
DISEASE,3639,doxorubicin,Concept
DISEASE,40048,carboplatin,Concept
DISEASE,4179,etoposide,Concept
DISEASE,466523,doxorubicin hydrochloride liposome,Concept
DISEASE,632,mitomycin,Concept
DISEASE,34132,pegaspargase,Concept
DISEASE,101299,amphotericin B colloidal dispersion,Concept
DISEASE,236594,amphotericin B liposomal,Concept
DISEASE,28031,itraconazole,Concept
DISEASE,4450,fluconazole,Concept
DISEASE,7268,natamycin,Concept
DISEASE,732,amphotericin B,Concept
DISEASE,22862,dibromopropamidine isethionate,Concept
DISEASE,22865,dibrompropamidine,Concept
DISEASE,1000104,incobotulinumtoxinA,Concept
DISEASE,1712,botulinum toxin type A,Concept
DISEASE,2117869,prabotulinumtoxinA-xvfs,Concept
DISEASE,860168,abobotulinumtoxinA,Concept
DISEASE,860189,onabotulinumtoxinA,Concept
DISEASE,594680,docosanol,Concept
DISEASE,1043213,cloxacillin benzathine,Concept
DISEASE,10627,tobramycin,Concept
DISEASE,1450910,cefaclor anhydrous,Concept
DISEASE,1545986,imipenem anhydrous,Concept
DISEASE,1596450,gentamicin,Concept
DISEASE,1870193,gentamicin sulfate,Concept
DISEASE,204144,cefuroxime sodium,Concept
DISEASE,20473,cefamandole nafate,Concept
DISEASE,20493,cefuroxime axetil,Concept
DISEASE,2176,cefaclor,Concept
DISEASE,2178,cefamandole,Concept
DISEASE,2184,cefoperazone,Concept
DISEASE,2184135,imipenem monohydrate,Concept
DISEASE,2194,cefuroxime,Concept
DISEASE,227214,cefoperazone sodium,Concept
DISEASE,2625,cloxacillin,Concept
DISEASE,267073,methicillin sodium,Concept
DISEASE,267257,dicloxacillin sodium,Concept
DISEASE,28981,loracarbef,Concept
DISEASE,3356,dicloxacillin,Concept
DISEASE,485026,nafcillin sodium monohydrate,Concept
DISEASE,5690,imipenem,Concept
DISEASE,7233,nafcillin,Concept
DISEASE,7276,tobramycin sulfate,Concept
DISEASE,7773,oxacillin,Concept
DISEASE,9864,cloxacillin sodium,Concept
DISEASE,9893,nafcillin sodium,Concept
DISEASE,9898,oxacillin sodium,Concept
DISEASE,1546014,zoledronic acid anhydrous,Concept
DISEASE,77655,zoledronic acid,Concept
DISEASE,105443,pamidronate disodium,Concept
DISEASE,11473,pamidronate,Concept
DISEASE,1546406,pamidronic acid,Concept
DISEASE,1722683,"botulinum neurotoxin B immune FAB2, equine",Concept
DISEASE,1722684,botulinum neurotoxin B immune FAB2,Concept
DISEASE,1722696,"botulinum neurotoxin A immune FAB2, equine",Concept
DISEASE,1722697,botulinum neurotoxin A immune FAB2,Concept
DISEASE,1722698,"botulinum neurotoxin C immune FAB2, equine",Concept
DISEASE,1722699,botulinum neurotoxin C immune FAB2,Concept
DISEASE,1722700,"botulinum neurotoxin D immune FAB2, equine",Concept
DISEASE,1722701,botulinum neurotoxin D immune FAB2,Concept
DISEASE,1722702,"botulinum neurotoxin E immune FAB2, equine",Concept
DISEASE,1722703,botulinum neurotoxin E immune FAB2,Concept
DISEASE,1722704,"botulinum neurotoxin F immune FAB2, equine",Concept
DISEASE,1722705,botulinum neurotoxin F immune FAB2,Concept
DISEASE,1722706,"botulinum neurotoxin G immune FAB2, equine",Concept
DISEASE,1722707,botulinum neurotoxin G immune FAB2,Concept
DISEASE,544488,botulism immune globulin IV human,Concept
DISEASE,10171,sulfadiazine,Concept
DISEASE,10173,sulfadoxine,Concept
DISEASE,10207,sulfisoxazole,Concept
DISEASE,10208,sulfisoxazole diolamine,Concept
DISEASE,166551,raloxifene hydrochloride,Concept
DISEASE,20220,carbinoxamine,Concept
DISEASE,203147,nafarelin acetate,Concept
DISEASE,220087,sulfadiazine sodium,Concept
DISEASE,221138,phentermine resin,Concept
DISEASE,22697,dexchlorpheniramine,Concept
DISEASE,28656,nafarelin,Concept
DISEASE,353104,dexchlorpheniramine tannate,Concept
DISEASE,40595,acetyl sulfisoxazole,Concept
DISEASE,405970,carbinoxamine tannate,Concept
DISEASE,41127,fluvastatin,Concept
DISEASE,54828,dexchlorpheniramine maleate,Concept
DISEASE,6765,tiopronin,Concept
DISEASE,72143,raloxifene,Concept
DISEASE,72875,fluvastatin sodium,Concept
DISEASE,8152,phentermine,Concept
DISEASE,82078,phentermine hydrochloride,Concept
DISEASE,91066,carbinoxamine maleate,Concept
DISEASE,114527,vinorelbine tartrate,Concept
DISEASE,1148495,crizotinib,Concept
