concept_code,concept_name,class_type,concept_class_id,standard_concept,vocabulary_id
D002579,Uterine Cervical Erosion,DISEASE,Leaf,C,MeSH
D002581,Uterine Cervical Incompetence,DISEASE,Leaf,C,MeSH
D002583,Uterine Cervical Neoplasms,DISEASE,Leaf,C,MeSH
D002590,Cestode Infections,DISEASE,SubClass,C,MeSH
D002598,Chagas Cardiomyopathy,DISEASE,Leaf,C,MeSH
D002601,Chancre,DISEASE,Leaf,C,MeSH
D002602,Chancroid,DISEASE,Leaf,C,MeSH
D002605,Character,DISEASE,Leaf,C,MeSH
D002607,Charcot-Marie-Tooth Disease,DISEASE,Leaf,C,MeSH
D002609,Chediak-Higashi Syndrome,DISEASE,SubClass,C,MeSH
D002613,Cheilitis,DISEASE,Leaf,C,MeSH
D002633,Chemotaxis,DISEASE,Leaf,C,MeSH
D002636,Cherubism,DISEASE,Leaf,C,MeSH
D002637,Chest Pain,DISEASE,SubClass,C,MeSH
D002639,Cheyne-Stokes Respiration,DISEASE,Leaf,C,MeSH
D002640,Chiari-Frommel Syndrome,DISEASE,Leaf,C,MeSH
D002644,Chickenpox,DISEASE,Leaf,C,MeSH
D002647,Chilblains,DISEASE,Leaf,C,MeSH
D002648,Child,DISEASE,SubClass,C,MeSH
D002652,Child Behavior,DISEASE,SubClass,C,MeSH
D002653,Child Behavior Disorders,DISEASE,Leaf,C,MeSH
D002657,Child Development,DISEASE,SubClass,C,MeSH
D002658,Developmental Disabilities,DISEASE,Leaf,C,MeSH
D002659,"Child Development Disorders, Pervasive",DISEASE,SubClass,C,MeSH
D002663,Child Language,DISEASE,Leaf,C,MeSH
D002667,Child Reactive Disorders,DISEASE,Leaf,C,MeSH
D002668,Child Rearing,DISEASE,SubClass,C,MeSH
D002675,"Child, Preschool",DISEASE,Leaf,C,MeSH
D002690,Chlamydia Infections,DISEASE,SubClass,C,MeSH
D002694,Chlamydiaceae Infections,DISEASE,SubClass,C,MeSH
D002754,Choanal Atresia,DISEASE,Leaf,C,MeSH
D002759,"Adenoma, Bile Duct",DISEASE,Leaf,C,MeSH
D002761,Cholangitis,DISEASE,SubClass,C,MeSH
D002764,Cholecystitis,DISEASE,SubClass,C,MeSH
D002769,Cholelithiasis,DISEASE,SubClass,C,MeSH
D002771,Cholera,DISEASE,Leaf,C,MeSH
D002779,Cholestasis,DISEASE,SubClass,C,MeSH
D002780,"Cholestasis, Intrahepatic",DISEASE,SubClass,C,MeSH
D002781,Cholesteatoma,DISEASE,SubClass,C,MeSH
D002796,Choline Deficiency,DISEASE,Leaf,C,MeSH
D002804,Chondroblastoma,DISEASE,Leaf,C,MeSH
D002805,Chondrocalcinosis,DISEASE,SubClass,C,MeSH
D002806,Chondrodysplasia Punctata,DISEASE,SubClass,C,MeSH
D002812,Chondroma,DISEASE,SubClass,C,MeSH
D002813,Chondrosarcoma,DISEASE,SubClass,C,MeSH
D002817,Chordoma,DISEASE,Leaf,C,MeSH
D002819,Chorea,DISEASE,SubClass,C,MeSH
D002820,"Hydatidiform Mole, Invasive",DISEASE,Leaf,C,MeSH
D002821,Chorioamnionitis,DISEASE,Leaf,C,MeSH
D002822,Choriocarcinoma,DISEASE,SubClass,C,MeSH
D002825,Chorioretinitis,DISEASE,SubClass,C,MeSH
D002828,Choristoma,DISEASE,Leaf,C,MeSH
D002830,Choroid Neoplasms,DISEASE,Leaf,C,MeSH
D002832,Choroid Hemorrhage,DISEASE,Leaf,C,MeSH
D002833,Choroiditis,DISEASE,SubClass,C,MeSH
D002836,Hemophilia B,DISEASE,Leaf,C,MeSH
D002862,Chromoblastomycosis,DISEASE,Leaf,C,MeSH
D002869,Chromosome Aberrations,DISEASE,SubClass,C,MeSH
D002872,Chromosome Deletion,DISEASE,Leaf,C,MeSH
D002873,Chromosome Fragility,DISEASE,Leaf,C,MeSH
D002908,Chronic Disease,DISEASE,SubClass,C,MeSH
D002915,Chylous Ascites,DISEASE,Leaf,C,MeSH
D002916,Chylothorax,DISEASE,Leaf,C,MeSH
D002921,Cicatrix,DISEASE,SubClass,C,MeSH
D002925,Ciliary Motility Disorders,DISEASE,SubClass,C,MeSH
D002971,Cleft Lip,DISEASE,Leaf,C,MeSH
D002972,Cleft Palate,DISEASE,Leaf,C,MeSH
D002973,Cleidocranial Dysplasia,DISEASE,Leaf,C,MeSH
D002979,Climacteric,DISEASE,SubClass,C,MeSH
D003003,Clonorchiasis,DISEASE,Leaf,C,MeSH
D003015,Clostridium Infections,DISEASE,SubClass,C,MeSH
D003025,Clubfoot,DISEASE,Leaf,C,MeSH
D003027,Cluster Headache,DISEASE,Leaf,C,MeSH
D003043,Cocarcinogenesis,DISEASE,Leaf,C,MeSH
D003047,Coccidioidomycosis,DISEASE,Leaf,C,MeSH
D003048,Coccidiosis,DISEASE,SubClass,C,MeSH
D003057,Cockayne Syndrome,DISEASE,Leaf,C,MeSH
D003072,Cognition Disorders,DISEASE,SubClass,C,MeSH
D003074,Solitary Pulmonary Nodule,DISEASE,Leaf,C,MeSH
D003075,Coitus,DISEASE,SubClass,C,MeSH
D003076,Coitus Interruptus,DISEASE,Leaf,C,MeSH
D003085,Colic,DISEASE,Leaf,C,MeSH
D003092,Colitis,DISEASE,SubClass,C,MeSH
D003093,"Colitis, Ulcerative",DISEASE,Leaf,C,MeSH
D003095,Collagen Diseases,DISEASE,SubClass,C,MeSH
D003100,Colles' Fracture,DISEASE,Leaf,C,MeSH
D003103,Coloboma,DISEASE,SubClass,C,MeSH
D003108,Colonic Diseases,DISEASE,SubClass,C,MeSH
D003109,"Colonic Diseases, Functional",DISEASE,SubClass,C,MeSH
D003110,Colonic Neoplasms,DISEASE,SubClass,C,MeSH
D003111,Colonic Polyps,DISEASE,Leaf,C,MeSH
D003112,Colonic Pseudo-Obstruction,DISEASE,Leaf,C,MeSH
D003117,Color Vision Defects,DISEASE,Leaf,C,MeSH
D003121,Colorado Tick Fever,DISEASE,Leaf,C,MeSH
D003123,"Colorectal Neoplasms, Hereditary Nonpolyposis",DISEASE,SubClass,C,MeSH
D003128,Coma,DISEASE,SubClass,C,MeSH
D003130,Combat Disorders,DISEASE,Leaf,C,MeSH
D003137,Common Bile Duct Diseases,DISEASE,SubClass,C,MeSH
D003138,Common Bile Duct Neoplasms,DISEASE,Leaf,C,MeSH
D003139,Common Cold,DISEASE,Leaf,C,MeSH
D003141,Communicable Diseases,DISEASE,SubClass,C,MeSH
D003142,Communication,DISEASE,SubClass,C,MeSH
D003147,Communication Disorders,DISEASE,SubClass,C,MeSH
D003161,Compartment Syndromes,DISEASE,SubClass,C,MeSH
D003163,Competitive Behavior,DISEASE,Leaf,C,MeSH
D003167,Complement Activation,DISEASE,SubClass,C,MeSH
D003170,"Complement Pathway, Alternative",DISEASE,Leaf,C,MeSH
D003171,"Complement Pathway, Classical",DISEASE,Leaf,C,MeSH
D003192,Compulsive Behavior,DISEASE,SubClass,C,MeSH
D003193,Compulsive Personality Disorder,DISEASE,Leaf,C,MeSH
D003218,Condylomata Acuminata,DISEASE,SubClass,C,MeSH
D003220,"Conflict, Psychological",DISEASE,Leaf,C,MeSH
D003221,Confusion,DISEASE,SubClass,C,MeSH
D003229,Conjunctival Diseases,DISEASE,SubClass,C,MeSH
D003230,Conjunctival Neoplasms,DISEASE,Leaf,C,MeSH
D003231,Conjunctivitis,DISEASE,SubClass,C,MeSH
D003232,"Conjunctivitis, Acute Hemorrhagic",DISEASE,Leaf,C,MeSH
D003233,"Conjunctivitis, Allergic",DISEASE,Leaf,C,MeSH
D003234,"Conjunctivitis, Bacterial",DISEASE,SubClass,C,MeSH
D003235,"Conjunctivitis, Inclusion",DISEASE,Leaf,C,MeSH
D003236,"Conjunctivitis, Viral",DISEASE,SubClass,C,MeSH
D003240,Connective Tissue Diseases,DISEASE,SubClass,C,MeSH
D003242,Conscience,DISEASE,Leaf,C,MeSH
D003244,Consciousness Disorders,DISEASE,SubClass,C,MeSH
D003248,Constipation,DISEASE,SubClass,C,MeSH
D003251,"Constriction, Pathologic",DISEASE,Leaf,C,MeSH
D003258,Consumer Behavior,DISEASE,Leaf,C,MeSH
D003259,Consummatory Behavior,DISEASE,SubClass,C,MeSH
D003268,Contraception Behavior,DISEASE,Leaf,C,MeSH
D003286,Contracture,DISEASE,SubClass,C,MeSH
D003288,Contusions,DISEASE,SubClass,C,MeSH
D003289,Convalescence,DISEASE,Leaf,C,MeSH
D003291,Conversion Disorder,DISEASE,SubClass,C,MeSH
D003294,"Seizures, Febrile",DISEASE,Leaf,C,MeSH
D003299,Cooperative Behavior,DISEASE,Leaf,C,MeSH
D003303,Coprophagia,DISEASE,Leaf,C,MeSH
D003307,Copulation,DISEASE,Leaf,C,MeSH
D003310,Cor Triatriatum,DISEASE,Leaf,C,MeSH
D003316,Corneal Diseases,DISEASE,SubClass,C,MeSH
D003317,"Corneal Dystrophies, Hereditary",DISEASE,SubClass,C,MeSH
D003318,Corneal Opacity,DISEASE,SubClass,C,MeSH
D003320,Corneal Ulcer,DISEASE,Leaf,C,MeSH
D003323,Coronary Aneurysm,DISEASE,Leaf,C,MeSH
D003324,Coronary Artery Disease,DISEASE,Leaf,C,MeSH
D003327,Coronary Disease,DISEASE,SubClass,C,MeSH
D003328,Coronary Thrombosis,DISEASE,Leaf,C,MeSH
D003329,Coronary Vasospasm,DISEASE,Leaf,C,MeSH
D003330,Coronary Vessel Anomalies,DISEASE,SubClass,C,MeSH
D003333,Coronaviridae Infections,DISEASE,SubClass,C,MeSH
D003340,Corpus Luteum Maintenance,DISEASE,Leaf,C,MeSH
D003341,Luteolysis,DISEASE,Leaf,C,MeSH
D003354,Corynebacterium Infections,DISEASE,SubClass,C,MeSH
D003371,Cough,DISEASE,Leaf,C,MeSH
D003380,Courtship,DISEASE,Leaf,C,MeSH
D003384,Coxsackievirus Infections,DISEASE,SubClass,C,MeSH
D003387,Cracked Tooth Syndrome,DISEASE,Leaf,C,MeSH
D003389,Cranial Nerve Diseases,DISEASE,SubClass,C,MeSH
D003390,Cranial Nerve Neoplasms,DISEASE,SubClass,C,MeSH
D003394,Craniofacial Dysostosis,DISEASE,SubClass,C,MeSH
D003397,Craniopharyngioma,DISEASE,Leaf,C,MeSH
D003398,Craniosynostoses,DISEASE,SubClass,C,MeSH
D003405,Creativity,DISEASE,Leaf,C,MeSH
D003409,Congenital Hypothyroidism,DISEASE,Leaf,C,MeSH
D003410,Cri-du-Chat Syndrome,DISEASE,Leaf,C,MeSH
D003414,Crigler-Najjar Syndrome,DISEASE,Leaf,C,MeSH
D003420,Crisscross Heart,DISEASE,Leaf,C,MeSH
D003424,Crohn Disease,DISEASE,Leaf,C,MeSH
D003428,Cross Infection,DISEASE,SubClass,C,MeSH
D003429,Cross Reactions,DISEASE,Leaf,C,MeSH
D003440,Croup,DISEASE,Leaf,C,MeSH
D003441,Crowding,DISEASE,SubClass,C,MeSH
D003444,Crush Syndrome,DISEASE,Leaf,C,MeSH
D003448,Crying,DISEASE,Leaf,C,MeSH
D003449,Cryoglobulinemia,DISEASE,Leaf,C,MeSH
D003453,Cryptococcosis,DISEASE,SubClass,C,MeSH
D003456,Cryptorchidism,DISEASE,Leaf,C,MeSH
D003457,Cryptosporidiosis,DISEASE,Leaf,C,MeSH
D003480,Cushing Syndrome,DISEASE,Leaf,C,MeSH
D003483,Cutis Laxa,DISEASE,Leaf,C,MeSH
D003490,Cyanosis,DISEASE,SubClass,C,MeSH
D003527,Cyclothymic Disorder,DISEASE,Leaf,C,MeSH
D003528,"Carcinoma, Adenoid Cystic",DISEASE,Leaf,C,MeSH
D003536,Cystadenocarcinoma,DISEASE,SubClass,C,MeSH
D003537,Cystadenoma,DISEASE,SubClass,C,MeSH
D003550,Cystic Fibrosis,DISEASE,Leaf,C,MeSH
D003551,Cysticercosis,DISEASE,SubClass,C,MeSH
D003554,Cystinosis,DISEASE,Leaf,C,MeSH
D003555,Cystinuria,DISEASE,Leaf,C,MeSH
D003556,Cystitis,DISEASE,SubClass,C,MeSH
D003557,Phyllodes Tumor,DISEASE,Leaf,C,MeSH
D003560,Cysts,DISEASE,SubClass,C,MeSH
D003586,Cytomegalovirus Infections,DISEASE,SubClass,C,MeSH
D003602,"Cytotoxicity, Immunologic",DISEASE,SubClass,C,MeSH
D003607,Dacryocystitis,DISEASE,SubClass,C,MeSH
D003616,Dandy-Walker Syndrome,DISEASE,Leaf,C,MeSH
D003617,Dangerous Behavior,DISEASE,SubClass,C,MeSH
D003635,De Lange Syndrome,DISEASE,Leaf,C,MeSH
D003638,Deafness,DISEASE,SubClass,C,MeSH
D003639,"Hearing Loss, Sudden",DISEASE,Leaf,C,MeSH
D003643,Death,DISEASE,SubClass,C,MeSH
D003645,"Death, Sudden",DISEASE,SubClass,C,MeSH
D003649,"Decalcification, Pathologic",DISEASE,Leaf,C,MeSH
D003655,Decerebrate State,DISEASE,Leaf,C,MeSH
D003665,Decompression Sickness,DISEASE,Leaf,C,MeSH
D003668,Pressure Ulcer,DISEASE,Leaf,C,MeSH
D003674,Defense Mechanisms,DISEASE,SubClass,C,MeSH
D003677,Deficiency Diseases,DISEASE,SubClass,C,MeSH
D003680,Deglutition Disorders,DISEASE,SubClass,C,MeSH
D003681,Dehydration,DISEASE,Leaf,C,MeSH
D003693,Delirium,DISEASE,SubClass,C,MeSH
D003699,Hepatitis D,DISEASE,SubClass,C,MeSH
D003702,Delusions,DISEASE,Leaf,C,MeSH
D003704,Dementia,DISEASE,SubClass,C,MeSH
D003711,Demyelinating Diseases,DISEASE,SubClass,C,MeSH
D003715,Dengue,DISEASE,SubClass,C,MeSH
D003717,"Denial, Psychological",DISEASE,Leaf,C,MeSH
D003719,Dens in Dente,DISEASE,Leaf,C,MeSH
D003728,Dental Calculus,DISEASE,Leaf,C,MeSH
D003731,Dental Caries,DISEASE,SubClass,C,MeSH
D003741,Dental Deposits,DISEASE,SubClass,C,MeSH
D003744,Dental Enamel Hypoplasia,DISEASE,SubClass,C,MeSH
D003750,Dental Fissures,DISEASE,Leaf,C,MeSH
D003751,Dental Fistula,DISEASE,Leaf,C,MeSH
D003763,Dental Leakage,DISEASE,Leaf,C,MeSH
D003769,"Dental Occlusion, Traumatic",DISEASE,Leaf,C,MeSH
D003773,Dental Plaque,DISEASE,Leaf,C,MeSH
D003784,Dental Pulp Calcification,DISEASE,Leaf,C,MeSH
D003788,Dental Pulp Diseases,DISEASE,SubClass,C,MeSH
D003789,Dental Pulp Exposure,DISEASE,Leaf,C,MeSH
D003790,Dental Pulp Necrosis,DISEASE,Leaf,C,MeSH
D003803,Dentigerous Cyst,DISEASE,Leaf,C,MeSH
D003805,Dentin Dysplasia,DISEASE,Leaf,C,MeSH
D003807,Dentin Sensitivity,DISEASE,Leaf,C,MeSH
D003809,"Dentin, Secondary",DISEASE,Leaf,C,MeSH
D003811,Dentinogenesis Imperfecta,DISEASE,Leaf,C,MeSH
D003812,Dentist-Patient Relations,DISEASE,Leaf,C,MeSH
D003858,"Dependency, Psychological",DISEASE,Leaf,C,MeSH
D003859,Dependent Personality Disorder,DISEASE,Leaf,C,MeSH
D003861,Depersonalization,DISEASE,Leaf,C,MeSH
D003863,Depression,DISEASE,Leaf,C,MeSH
D003865,"Depressive Disorder, Major",DISEASE,Leaf,C,MeSH
D003866,Depressive Disorder,DISEASE,SubClass,C,MeSH
D003872,Dermatitis,DISEASE,SubClass,C,MeSH
D003873,"Dermatitis, Exfoliative",DISEASE,Leaf,C,MeSH
D003874,Dermatitis Herpetiformis,DISEASE,Leaf,C,MeSH
D003875,Drug Eruptions,DISEASE,SubClass,C,MeSH
D003876,"Dermatitis, Atopic",DISEASE,Leaf,C,MeSH
D003877,"Dermatitis, Contact",DISEASE,SubClass,C,MeSH
D003881,Dermatomycoses,DISEASE,SubClass,C,MeSH
D003882,Dermatomyositis,DISEASE,Leaf,C,MeSH
D003884,Dermoid Cyst,DISEASE,Leaf,C,MeSH
D003914,Dextrocardia,DISEASE,SubClass,C,MeSH
D003919,Diabetes Insipidus,DISEASE,SubClass,C,MeSH
D003920,Diabetes Mellitus,DISEASE,SubClass,C,MeSH
D003921,"Diabetes Mellitus, Experimental",DISEASE,Leaf,C,MeSH
D003922,"Diabetes Mellitus, Type 1",DISEASE,SubClass,C,MeSH
D003923,"Diabetes Mellitus, Lipoatrophic",DISEASE,Leaf,C,MeSH
D003924,"Diabetes Mellitus, Type 2",DISEASE,SubClass,C,MeSH
D003925,Diabetic Angiopathies,DISEASE,SubClass,C,MeSH
D003926,Diabetic Coma,DISEASE,SubClass,C,MeSH
D003928,Diabetic Nephropathies,DISEASE,Leaf,C,MeSH
D003929,Diabetic Neuropathies,DISEASE,SubClass,C,MeSH
D003930,Diabetic Retinopathy,DISEASE,Leaf,C,MeSH
D003963,Diaper Rash,DISEASE,Leaf,C,MeSH
D003965,Diaphragmatic Eventration,DISEASE,Leaf,C,MeSH
D003966,Camurati-Engelmann Syndrome,DISEASE,Leaf,C,MeSH
D003967,Diarrhea,DISEASE,SubClass,C,MeSH
D003968,"Diarrhea, Infantile",DISEASE,Leaf,C,MeSH
D003969,Vipoma,DISEASE,Leaf,C,MeSH
D003970,Diastema,DISEASE,Leaf,C,MeSH
D004011,Dicrocoeliasis,DISEASE,Leaf,C,MeSH
D004022,Dictyocaulus Infections,DISEASE,Leaf,C,MeSH
D004030,Dientamoebiasis,DISEASE,Leaf,C,MeSH
D004031,Diestrus,DISEASE,Leaf,C,MeSH
D004057,"Hyperostosis, Diffuse Idiopathic Skeletal",DISEASE,Leaf,C,MeSH
D004062,DiGeorge Syndrome,DISEASE,Leaf,C,MeSH
D004065,Digestive System Abnormalities,DISEASE,SubClass,C,MeSH
D004066,Digestive System Diseases,DISEASE,SubClass,C,MeSH
D004067,Digestive System Neoplasms,DISEASE,SubClass,C,MeSH
D004108,"Dilatation, Pathologic",DISEASE,Leaf,C,MeSH
D004154,Dipetalonema Infections,DISEASE,Leaf,C,MeSH
D004165,Diphtheria,DISEASE,Leaf,C,MeSH
D004169,Diphyllobothriasis,DISEASE,SubClass,C,MeSH
D004172,Diplopia,DISEASE,Leaf,C,MeSH
D004184,Dirofilariasis,DISEASE,Leaf,C,MeSH
D004194,Disease,DISEASE,SubClass,C,MeSH
D004195,"Disease Models, Animal",DISEASE,Leaf,C,MeSH
D004198,Disease Susceptibility,DISEASE,SubClass,C,MeSH
D004200,Diseases in Twins,DISEASE,Leaf,C,MeSH
D004204,Joint Dislocations,DISEASE,SubClass,C,MeSH
D004208,"Displacement, Psychological",DISEASE,SubClass,C,MeSH
D004211,Disseminated Intravascular Coagulation,DISEASE,Leaf,C,MeSH
D004213,Dissociative Disorders,DISEASE,SubClass,C,MeSH
D004216,Distemper,DISEASE,Leaf,C,MeSH
D004238,Diverticulitis,DISEASE,SubClass,C,MeSH
D004239,"Diverticulitis, Colonic",DISEASE,Leaf,C,MeSH
D004240,Diverticulum,DISEASE,SubClass,C,MeSH
D004241,"Diverticulum, Colon",DISEASE,Leaf,C,MeSH
D004243,Divorce,DISEASE,Leaf,C,MeSH
D004244,Dizziness,DISEASE,Leaf,C,MeSH
D004266,DNA Virus Infections,DISEASE,SubClass,C,MeSH
D004283,Dog Diseases,DISEASE,SubClass,C,MeSH
D004291,Dominance-Subordination,DISEASE,Leaf,C,MeSH
D004306,"Dose-Response Relationship, Immunologic",DISEASE,SubClass,C,MeSH
D004309,Double Bind Interaction,DISEASE,Leaf,C,MeSH
D004310,Double Outlet Right Ventricle,DISEASE,Leaf,C,MeSH
D004313,Dourine,DISEASE,Leaf,C,MeSH
D004314,Down Syndrome,DISEASE,Leaf,C,MeSH
D004320,Dracunculiasis,DISEASE,Leaf,C,MeSH
D004327,Drinking Behavior,DISEASE,SubClass,C,MeSH
D004328,Drive,DISEASE,SubClass,C,MeSH
D004332,Drowning,DISEASE,SubClass,C,MeSH
D004342,Drug Hypersensitivity,DISEASE,SubClass,C,MeSH
D004368,Dry Socket,DISEASE,Leaf,C,MeSH
D004370,Duane Retraction Syndrome,DISEASE,Leaf,C,MeSH
D004374,"Ductus Arteriosus, Patent",DISEASE,Leaf,C,MeSH
D004377,Dumping Syndrome,DISEASE,Leaf,C,MeSH
D004378,Duodenal Diseases,DISEASE,SubClass,C,MeSH
D004379,Duodenal Neoplasms,DISEASE,Leaf,C,MeSH
D004380,Duodenal Obstruction,DISEASE,SubClass,C,MeSH
D004381,Duodenal Ulcer,DISEASE,Leaf,C,MeSH
D004382,Duodenitis,DISEASE,Leaf,C,MeSH
D004383,Duodenogastric Reflux,DISEASE,SubClass,C,MeSH
D004387,Dupuytren Contracture,DISEASE,Leaf,C,MeSH
D004392,Dwarfism,DISEASE,SubClass,C,MeSH
D004393,"Dwarfism, Pituitary",DISEASE,Leaf,C,MeSH
D004401,Dysarthria,DISEASE,Leaf,C,MeSH
D004402,"Dysautonomia, Familial",DISEASE,Leaf,C,MeSH
D004403,Dysentery,DISEASE,SubClass,C,MeSH
D004404,"Dysentery, Amebic",DISEASE,Leaf,C,MeSH
D004405,"Dysentery, Bacillary",DISEASE,Leaf,C,MeSH
D004406,Dysgammaglobulinemia,DISEASE,SubClass,C,MeSH
D004407,Dysgerminoma,DISEASE,Leaf,C,MeSH
D004408,Dysgeusia,DISEASE,Leaf,C,MeSH
D004409,"Dyskinesia, Drug-Induced",DISEASE,SubClass,C,MeSH
D004410,Dyslexia,DISEASE,SubClass,C,MeSH
D004411,"Dyslexia, Acquired",DISEASE,SubClass,C,MeSH
D004412,Dysmenorrhea,DISEASE,Leaf,C,MeSH
D004413,Dysostoses,DISEASE,SubClass,C,MeSH
D004414,Dyspareunia,DISEASE,Leaf,C,MeSH
D004415,Dyspepsia,DISEASE,Leaf,C,MeSH
D004416,Dysplastic Nevus Syndrome,DISEASE,Leaf,C,MeSH
D004417,Dyspnea,DISEASE,SubClass,C,MeSH
D004418,"Dyspnea, Paroxysmal",DISEASE,Leaf,C,MeSH
D004420,Dystocia,DISEASE,SubClass,C,MeSH
D004421,Dystonia,DISEASE,SubClass,C,MeSH
D004422,Dystonia Musculorum Deformans,DISEASE,Leaf,C,MeSH
D004426,"Ear Deformities, Acquired",DISEASE,Leaf,C,MeSH
D004427,Ear Diseases,DISEASE,SubClass,C,MeSH
D004428,Ear Neoplasms,DISEASE,Leaf,C,MeSH
D004433,Earache,DISEASE,Leaf,C,MeSH
D004437,Ebstein Anomaly,DISEASE,Leaf,C,MeSH
D004438,Ecchymosis,DISEASE,Leaf,C,MeSH
D004443,Echinococcosis,DISEASE,SubClass,C,MeSH
D004444,"Echinococcosis, Hepatic",DISEASE,Leaf,C,MeSH
D004445,"Echinococcosis, Pulmonary",DISEASE,Leaf,C,MeSH
D004451,Echinostomiasis,DISEASE,Leaf,C,MeSH
D004454,Echolalia,DISEASE,Leaf,C,MeSH
D004455,Echolocation,DISEASE,Leaf,C,MeSH
D004457,Echovirus Infections,DISEASE,SubClass,C,MeSH
D004461,Eclampsia,DISEASE,Leaf,C,MeSH
D004473,Ecthyma,DISEASE,Leaf,C,MeSH
D004474,"Ecthyma, Contagious",DISEASE,Leaf,C,MeSH
D004476,Ectodermal Dysplasia,DISEASE,SubClass,C,MeSH
D004478,Ectoparasitic Infestations,DISEASE,SubClass,C,MeSH
D004479,Ectopia Lentis,DISEASE,Leaf,C,MeSH
D004480,Ectromelia,DISEASE,Leaf,C,MeSH
D004482,"Ectromelia, Infectious",DISEASE,Leaf,C,MeSH
D004483,Ectropion,DISEASE,Leaf,C,MeSH
D004485,Eczema,DISEASE,SubClass,C,MeSH
D004487,Edema,DISEASE,SubClass,C,MeSH
D004488,Edema Disease of Swine,DISEASE,Leaf,C,MeSH
D004489,"Edema, Cardiac",DISEASE,Leaf,C,MeSH
D004532,Ego,DISEASE,SubClass,C,MeSH
D004535,Ehlers-Danlos Syndrome,DISEASE,Leaf,C,MeSH
D004541,Eisenmenger Complex,DISEASE,Leaf,C,MeSH
D004542,Ejaculation,DISEASE,Leaf,C,MeSH
D004556,Electric Injuries,DISEASE,SubClass,C,MeSH
D004604,Elephantiasis,DISEASE,Leaf,C,MeSH
D004605,"Elephantiasis, Filarial",DISEASE,Leaf,C,MeSH
D004609,"Eliminative Behavior, Animal",DISEASE,Leaf,C,MeSH
D004612,"Elliptocytosis, Hereditary",DISEASE,Leaf,C,MeSH
D004613,Ellis-Van Creveld Syndrome,DISEASE,Leaf,C,MeSH
D004614,Emaciation,DISEASE,SubClass,C,MeSH
D004617,Embolism,DISEASE,SubClass,C,MeSH
D004618,"Embolism, Air",DISEASE,Leaf,C,MeSH
D004619,"Embolism, Amniotic Fluid",DISEASE,Leaf,C,MeSH
D004620,"Embolism, Fat",DISEASE,SubClass,C,MeSH
D004627,Embryonic Induction,DISEASE,Leaf,C,MeSH
D004630,Emergencies,DISEASE,Leaf,C,MeSH
D004644,Emotions,DISEASE,SubClass,C,MeSH
D004645,Empathy,DISEASE,Leaf,C,MeSH
D004646,Emphysema,DISEASE,SubClass,C,MeSH
D004652,Empty Sella Syndrome,DISEASE,Leaf,C,MeSH
D004653,Empyema,DISEASE,SubClass,C,MeSH
D004654,"Empyema, Tuberculous",DISEASE,Leaf,C,MeSH
D004660,Encephalitis,DISEASE,SubClass,C,MeSH
D004670,"Encephalitis, California",DISEASE,Leaf,C,MeSH
D004671,"Encephalitis, Arbovirus",DISEASE,SubClass,C,MeSH
D004672,"Encephalitis, Japanese",DISEASE,Leaf,C,MeSH
D004673,"Encephalomyelitis, Acute Disseminated",DISEASE,SubClass,C,MeSH
D004674,"Encephalitis, St. Louis",DISEASE,Leaf,C,MeSH
D004675,"Encephalitis, Tick-Borne",DISEASE,Leaf,C,MeSH
D004677,Encephalocele,DISEASE,Leaf,C,MeSH
D004678,Encephalomalacia,DISEASE,SubClass,C,MeSH
D004679,Encephalomyelitis,DISEASE,SubClass,C,MeSH
D004681,"Encephalomyelitis, Autoimmune, Experimental",DISEASE,Leaf,C,MeSH
D004682,"Encephalomyelitis, Enzootic Porcine",DISEASE,Leaf,C,MeSH
D004683,"Encephalomyelitis, Equine",DISEASE,SubClass,C,MeSH
D004684,"Leukoencephalitis, Acute Hemorrhagic",DISEASE,Leaf,C,MeSH
D004685,"Encephalomyelitis, Venezuelan Equine",DISEASE,Leaf,C,MeSH
D004687,Enchondromatosis,DISEASE,Leaf,C,MeSH
D004688,Encopresis,DISEASE,Leaf,C,MeSH
D004692,Endarteritis,DISEASE,Leaf,C,MeSH
D004694,Endocardial Cushion Defects,DISEASE,Leaf,C,MeSH
D004695,Endocardial Fibroelastosis,DISEASE,SubClass,C,MeSH
D004696,Endocarditis,DISEASE,SubClass,C,MeSH
D004697,"Endocarditis, Bacterial",DISEASE,SubClass,C,MeSH
D004698,"Endocarditis, Subacute Bacterial",DISEASE,Leaf,C,MeSH
D004700,Endocrine System Diseases,DISEASE,SubClass,C,MeSH
D004701,Endocrine Gland Neoplasms,DISEASE,SubClass,C,MeSH
D004714,Endometrial Hyperplasia,DISEASE,Leaf,C,MeSH
D004715,Endometriosis,DISEASE,Leaf,C,MeSH
D004716,Endometritis,DISEASE,Leaf,C,MeSH
D004719,Endomyocardial Fibrosis,DISEASE,Leaf,C,MeSH
D004749,Entamoebiasis,DISEASE,Leaf,C,MeSH
D004751,Enteritis,DISEASE,SubClass,C,MeSH
D004753,"Enteritis, Transmissible, of Turkeys",DISEASE,Leaf,C,MeSH
D004756,Enterobacteriaceae Infections,DISEASE,SubClass,C,MeSH
D004760,Enterocolitis,DISEASE,SubClass,C,MeSH
D004761,"Enterocolitis, Pseudomembranous",DISEASE,Leaf,C,MeSH
D004767,Enterotoxemia,DISEASE,Leaf,C,MeSH
D004769,Enterovirus Infections,DISEASE,SubClass,C,MeSH
