concept_code,concept_name,class_type,concept_class_id,standard_concept,vocabulary_id
D050034,Antidiuretic Agents,MESHPA,Leaf,C,MeSH
D050071,Bone Density Conservation Agents,MESHPA,Leaf,C,MeSH
D050256,Antimitotic Agents,MESHPA,SubClass,C,MeSH
D050257,Tubulin Modulators,MESHPA,Leaf,C,MeSH
D050258,Mitosis Modulators,MESHPA,SubClass,C,MeSH
D050299,Fibrin Modulating Agents,MESHPA,SubClass,C,MeSH
D051056,Complement Inactivating Agents,MESHPA,SubClass,C,MeSH
D052244,Endocrine Disruptors,CHEM,Leaf,C,MeSH
D052246,Cyclooxygenase 2 Inhibitors,MESHPA,Leaf,C,MeSH
D053491,"Proteinase Inhibitory Proteins, Secretory",CHEM,SubClass,C,MeSH
D054327,Lubricants,CHEM,SubClass,C,MeSH
D054328,Proton Pump Inhibitors,MESHPA,Leaf,C,MeSH
D054368,Laxatives,MESHPA,Leaf,C,MeSH
D054795,Incretins,CHEM,Leaf,C,MeSH
D054828,Histamine H3 Antagonists,MESHPA,Leaf,C,MeSH
D054872,Fatty Acid Synthesis Inhibitors,MESHPA,Leaf,C,MeSH
D054873,Dipeptidyl-Peptidase IV Inhibitors,MESHPA,Leaf,C,MeSH
D055675,Viscosupplements,CHEM,Leaf,C,MeSH
D055682,Viscoelastic Substances,CHEM,SubClass,C,MeSH
D056325,Neuronal Tract-Tracers,CHEM,Leaf,C,MeSH
D056572,Histone Deacetylase Inhibitors,MESHPA,Leaf,C,MeSH
D056669,Galactogogues,MESHPA,Leaf,C,MeSH
D057133,Dentin Desensitizing Agents,MESHPA,Leaf,C,MeSH
D057466,Nonsteroidal Anti-Androgens,CHEM,Leaf,C,MeSH
D057786,Peptidomimetics,MESHPA,Leaf,C,MeSH
D057847,Lipid Regulating Agents,MESHPA,SubClass,C,MeSH
D057911,Angiotensin Receptor Antagonists,MESHPA,SubClass,C,MeSH
D057912,Angiotensin II Type 2 Receptor Blockers,MESHPA,Leaf,C,MeSH
D057947,Parenteral Nutrition Solutions,CHEM,SubClass,C,MeSH
D057966,Calcimimetic Agents,CHEM,Leaf,C,MeSH
D058113,Cerumenolytic Agents,CHEM,Leaf,C,MeSH
D058573,Performance-Enhancing Substances,MESHPA,Leaf,C,MeSH
D058633,Antipyretics,MESHPA,Leaf,C,MeSH
D058646,Adrenergic alpha-1 Receptor Agonists,MESHPA,Leaf,C,MeSH
D058647,Adrenergic alpha-2 Receptor Agonists,MESHPA,Leaf,C,MeSH
D058665,Adrenergic beta-1 Receptor Agonists,MESHPA,Leaf,C,MeSH
D058666,Adrenergic beta-2 Receptor Agonists,MESHPA,Leaf,C,MeSH
D058667,Adrenergic beta-3 Receptor Agonists,MESHPA,Leaf,C,MeSH
D058668,Adrenergic alpha-1 Receptor Antagonists,MESHPA,Leaf,C,MeSH
D058669,Adrenergic alpha-2 Receptor Antagonists,MESHPA,Leaf,C,MeSH
D058671,Adrenergic beta-1 Receptor Antagonists,MESHPA,Leaf,C,MeSH
D058672,Adrenergic beta-2 Receptor Antagonists,MESHPA,Leaf,C,MeSH
D058673,Adrenergic beta-3 Receptor Antagonists,MESHPA,Leaf,C,MeSH
D058785,GABA-A Receptor Agonists,MESHPA,Leaf,C,MeSH
D058786,GABA-B Receptor Agonists,MESHPA,Leaf,C,MeSH
D058787,GABA-A Receptor Antagonists,MESHPA,Leaf,C,MeSH
D058788,GABA-B Receptor Antagonists,MESHPA,Leaf,C,MeSH
D058805,GABA Uptake Inhibitors,MESHPA,Leaf,C,MeSH
D058825,Serotonin 5-HT1 Receptor Agonists,MESHPA,Leaf,C,MeSH
D058826,Serotonin 5-HT2 Receptor Agonists,MESHPA,Leaf,C,MeSH
D058827,Serotonin 5-HT3 Receptor Agonists,MESHPA,Leaf,C,MeSH
D058828,Serotonin 5-HT4 Receptor Agonists,MESHPA,Leaf,C,MeSH
D058829,Serotonin 5-HT1 Receptor Antagonists,MESHPA,Leaf,C,MeSH
D058830,Serotonin 5-HT2 Receptor Antagonists,MESHPA,Leaf,C,MeSH
D058831,Serotonin 5-HT3 Receptor Antagonists,MESHPA,Leaf,C,MeSH
D058832,Serotonin 5-HT4 Receptor Antagonists,MESHPA,Leaf,C,MeSH
D058867,Lipoprotein Lipase Activators,MESHPA,Leaf,C,MeSH
D058888,14-alpha Demethylase Inhibitors,CHEM,Leaf,C,MeSH
D058891,5-alpha Reductase Inhibitors,CHEM,Leaf,C,MeSH
D058892,Adenosine Deaminase Inhibitors,MESHPA,Leaf,C,MeSH
D058905,Purinergic Agents,MESHPA,SubClass,C,MeSH
D058906,Purinergic P1 Receptor Agonists,MESHPA,SubClass,C,MeSH
D058907,Adenosine A1 Receptor Agonists,MESHPA,Leaf,C,MeSH
D058908,Adenosine A2 Receptor Agonists,MESHPA,Leaf,C,MeSH
D058909,Adenosine A3 Receptor Agonists,MESHPA,Leaf,C,MeSH
D058910,Purinergic P2 Receptor Agonists,MESHPA,SubClass,C,MeSH
D058911,Purinergic P2X Receptor Agonists,MESHPA,Leaf,C,MeSH
D058912,Purinergic P2Y Receptor Agonists,MESHPA,Leaf,C,MeSH
D058913,Purinergic Agonists,MESHPA,SubClass,C,MeSH
D058914,Purinergic Antagonists,MESHPA,SubClass,C,MeSH
D058915,Purinergic P1 Receptor Antagonists,MESHPA,SubClass,C,MeSH
D058916,Adenosine A1 Receptor Antagonists,MESHPA,Leaf,C,MeSH
D058917,Adenosine A2 Receptor Antagonists,MESHPA,Leaf,C,MeSH
D058918,Adenosine A3 Receptor Antagonists,MESHPA,Leaf,C,MeSH
D058919,Purinergic P2 Receptor Antagonists,MESHPA,SubClass,C,MeSH
D058920,Purinergic P2X Receptor Antagonists,MESHPA,Leaf,C,MeSH
D058921,Purinergic P2Y Receptor Antagonists,MESHPA,Leaf,C,MeSH
D058946,5-Lipoxygenase-Activating Protein Inhibitors,MESHPA,Leaf,C,MeSH
D058986,Phosphodiesterase 5 Inhibitors,MESHPA,Leaf,C,MeSH
D058987,Phosphodiesterase 3 Inhibitors,MESHPA,Leaf,C,MeSH
D058988,Phosphodiesterase 4 Inhibitors,MESHPA,Leaf,C,MeSH
D059002,Androgen Receptor Antagonists,CHEM,Leaf,C,MeSH
D059003,Topoisomerase Inhibitors,MESHPA,SubClass,C,MeSH
D059004,Topoisomerase I Inhibitors,MESHPA,Leaf,C,MeSH
D059005,Topoisomerase II Inhibitors,MESHPA,Leaf,C,MeSH
D059846,"Analgesics, Short-Acting",MESHPA,Leaf,C,MeSH
D061065,Polyketides,CHEM,SubClass,C,MeSH
D061207,Calcium Ionophores,CHEM,Leaf,C,MeSH
D061209,Proton Ionophores,CHEM,Leaf,C,MeSH
D061210,Sodium Ionophores,CHEM,Leaf,C,MeSH
D061216,Potassium Ionophores,CHEM,Leaf,C,MeSH
D061567,Voltage-Gated Sodium Channel Blockers,MESHPA,Leaf,C,MeSH
D061585,Voltage-Gated Sodium Channel Agonists,MESHPA,Leaf,C,MeSH
D061945,Caspase Inhibitors,MESHPA,Leaf,C,MeSH
D061965,Matrix Metalloproteinase Inhibitors,MESHPA,Leaf,C,MeSH
D061988,Proteasome Inhibitors,MESHPA,Leaf,C,MeSH
D062646,Acid Sensing Ion Channel Blockers,MESHPA,Leaf,C,MeSH
D062686,Epithelial Sodium Channel Blockers,MESHPA,Leaf,C,MeSH
D062687,Sodium Channel Agonists,MESHPA,SubClass,C,MeSH
D062708,Epithelial Sodium Channel Agonists,MESHPA,Leaf,C,MeSH
D062865,"Diuretics, Potassium Sparing",MESHPA,SubClass,C,MeSH
D063385,Cannabinoid Receptor Modulators,CHEM,SubClass,C,MeSH
D063386,Cannabinoid Receptor Agonists,CHEM,Leaf,C,MeSH
D063387,Cannabinoid Receptor Antagonists,CHEM,Leaf,C,MeSH
D064419,Chemically-Induced Disorders,DISEASE,SubClass,C,MeSH
D064420,Drug-Related Side Effects and Adverse Reactions,DISEASE,SubClass,C,MeSH
D064426,Gasotransmitters,CHEM,Leaf,C,MeSH
D064449,Sequestering Agents,CHEM,SubClass,C,MeSH
D064548,Hand Sanitizers,CHEM,Leaf,C,MeSH
D064690,Wakefulness-Promoting Agents,MESHPA,Leaf,C,MeSH
D064729,Neurokinin-1 Receptor Antagonists,MESHPA,Leaf,C,MeSH
D064800,Prolyl-Hydroxylase Inhibitors,MESHPA,Leaf,C,MeSH
D064801,Phospholipase A2 Inhibitors,MESHPA,Leaf,C,MeSH
D064804,Urological Agents,MESHPA,Leaf,C,MeSH
D064907,Diagnostic Uses of Chemicals,MESHPA,Leaf,C,MeSH
D065067,Antihyperkalemic Agents,MESHPA,Leaf,C,MeSH
D065086,Acetaldehyde Dehydrogenase Inhibitors,MESHPA,Leaf,C,MeSH
D065087,Acetylcholine Release Inhibitors,MESHPA,Leaf,C,MeSH
D065088,Steroid Synthesis Inhibitors,CHEM,SubClass,C,MeSH
D065089,Glycoside Hydrolase Inhibitors,MESHPA,Leaf,C,MeSH
D065091,Amylin Receptor Agonists,MESHPA,Leaf,C,MeSH
D065092,Antidiuretic Hormone Receptor Antagonists,MESHPA,Leaf,C,MeSH
D065093,beta-Lactamase Inhibitors,MESHPA,Leaf,C,MeSH
D065094,Bradykinin B2 Receptor Antagonists,MESHPA,Leaf,C,MeSH
D065095,Calcineurin Inhibitors,MESHPA,Leaf,C,MeSH
D065096,Calcium Chelating Agents,CHEM,Leaf,C,MeSH
D065097,Carbamoyl Phosphate Synthetase I Activators,MESHPA,Leaf,C,MeSH
D065098,Catechol O-Methyltransferase Inhibitors,MESHPA,Leaf,C,MeSH
D065100,CCR5 Receptor Antagonists,MESHPA,Leaf,C,MeSH
D065101,Chloride Channel Agonists,MESHPA,Leaf,C,MeSH
D065104,Cystine Depleting Agents,MESHPA,Leaf,C,MeSH
D065105,Aromatic Amino Acid Decarboxylase Inhibitors,MESHPA,Leaf,C,MeSH
D065106,Demulcents,CHEM,Leaf,C,MeSH
D065108,Ornithine Decarboxylase Inhibitors,MESHPA,Leaf,C,MeSH
D065127,Dopamine D2 Receptor Antagonists,MESHPA,Leaf,C,MeSH
D065128,Endothelin Receptor Antagonists,MESHPA,SubClass,C,MeSH
D065130,Endothelin A Receptor Antagonists,MESHPA,Leaf,C,MeSH
D065131,Endothelin B Receptor Antagonists,MESHPA,Leaf,C,MeSH
D065147,Viral Fusion Protein Inhibitors,MESHPA,SubClass,C,MeSH
D065168,Bradykinin Receptor Antagonists,MESHPA,SubClass,C,MeSH
D065169,Bradykinin B1 Receptor Antagonists,MESHPA,Leaf,C,MeSH
D065171,Estrogen Receptor Antagonists,CHEM,Leaf,C,MeSH
D065346,Lubricant Eye Drops,CHEM,Leaf,C,MeSH
D065427,Factor Xa Inhibitors,MESHPA,Leaf,C,MeSH
D065606,Metabolic Side Effects of Drugs and Substances,DISEASE,SubClass,C,MeSH
D065606,Metabolic Side Effects of Drugs and Substances,MESHPA,SubClass,C,MeSH
D065607,Cytochrome P-450 Enzyme Inhibitors,MESHPA,SubClass,C,MeSH
D065609,Cytochrome P-450 CYP1A2 Inhibitors,MESHPA,Leaf,C,MeSH
D065686,Cytochrome P-450 CYP2B6 Inhibitors,MESHPA,Leaf,C,MeSH
D065687,Cytochrome P-450 CYP2C8 Inhibitors,MESHPA,Leaf,C,MeSH
D065688,Cytochrome P-450 CYP2C9 Inhibitors,MESHPA,Leaf,C,MeSH
D065689,Cytochrome P-450 CYP2C19 Inhibitors,MESHPA,Leaf,C,MeSH
D065690,Cytochrome P-450 CYP2D6 Inhibitors,MESHPA,Leaf,C,MeSH
D065691,Cytochrome P-450 CYP2E1 Inhibitors,MESHPA,Leaf,C,MeSH
D065692,Cytochrome P-450 CYP3A Inhibitors,MESHPA,Leaf,C,MeSH
D065693,Cytochrome P-450 Enzyme Inducers,MESHPA,SubClass,C,MeSH
D065694,Cytochrome P-450 CYP1A2 Inducers,MESHPA,Leaf,C,MeSH
D065695,Cytochrome P-450 CYP2B6 Inducers,MESHPA,Leaf,C,MeSH
D065696,Cytochrome P-450 CYP2C8 Inducers,MESHPA,Leaf,C,MeSH
D065697,Cytochrome P-450 CYP2C19 Inducers,MESHPA,Leaf,C,MeSH
D065698,Cytochrome P-450 CYP2C9 Inducers,MESHPA,Leaf,C,MeSH
D065699,Cytochrome P-450 CYP2D6 Inducers,MESHPA,Leaf,C,MeSH
D065700,Cytochrome P-450 CYP2E1 Inducers,MESHPA,Leaf,C,MeSH
D065701,Cytochrome P-450 CYP3A Inducers,MESHPA,Leaf,C,MeSH
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE,Root,C,MeSH
X3,Disease,DISEASE,SubClass,C,MeSH
Z1,Substances and Cells (CHEM),CHEM,Root,C,MeSH
Z2,Substances,CHEM,SubClass,C,MeSH
