concept_code,concept_name,class_type,concept_class_id,standard_concept,vocabulary_id
1546207,argatroban anhydrous,EPC,PIN,NA,RxNorm
1546223,diatrizoic acid,EPC,IN,NA,RxNorm
1546264,zinc cation,EPC,IN,NA,RxNorm
1546265,lithium cation,EPC,IN,NA,RxNorm
1546272,manganese cation (2+),EPC,IN,NA,RxNorm
1546273,fluoride ion F-18,EPC,PIN,NA,RxNorm
1546284,bismuth cation,EPC,IN,NA,RxNorm
1546354,2-mercaptoethanesulfonic acid,EPC,IN,NA,RxNorm
1546357,ferric cation,EPC,IN,NA,RxNorm
1546358,moexiprilat,EPC,IN,NA,RxNorm
1546359,quinaprilat,EPC,IN,NA,RxNorm
1546370,thallous cation Tl-201,EPC,PIN,NA,RxNorm
1546373,ipratropium cation,EPC,PIN,NA,RxNorm
1546377,ramiprilat,EPC,IN,NA,RxNorm
1546379,trandolaprilat,EPC,IN,NA,RxNorm
1546380,4-hydroxybutyric acid,EPC,PIN,NA,RxNorm
1546387,carbamoylcholine,EPC,IN,NA,RxNorm
1546393,fosinoprilat,EPC,IN,NA,RxNorm
1546399,vecuronium cation,EPC,PIN,NA,RxNorm
1546400,perindoprilat,EPC,IN,NA,RxNorm
1546406,pamidronic acid,EPC,PIN,NA,RxNorm
1546414,methylene blue cation,EPC,PIN,NA,RxNorm
1546415,iodide ion I-131,EPC,PIN,NA,RxNorm
1546421,edrophonium cation,EPC,PIN,NA,RxNorm
1546428,flunisolide anhydrous,EPC,PIN,NA,RxNorm
1546429,gadolinium cation (3+),EPC,IN,NA,RxNorm
1546434,82 rubidium,EPC,PIN,NA,RxNorm
1546438,glycopyrronium,EPC,IN,NA,RxNorm
1546443,lanthanum cation (3+),EPC,IN,NA,RxNorm
1546447,4-phenylbutyric acid,EPC,PIN,NA,RxNorm
1546451,iothalamic acid,EPC,IN,NA,RxNorm
1546452,iothalamic acid I-125,EPC,PIN,NA,RxNorm
1547099,suvorexant,EPC,IN,NA,RxNorm
1547220,eliglustat,EPC,IN,NA,RxNorm
1547545,pembrolizumab,EPC,IN,NA,RxNorm
1547611,oritavancin,EPC,IN,NA,RxNorm
1549330,Coccidioides immitis spherule,EPC,IN,NA,RxNorm
155046,pentosan polysulfate,EPC,IN,NA,RxNorm
155080,methacholine,EPC,IN,NA,RxNorm
1551291,dulaglutide,EPC,IN,NA,RxNorm
1551777,naloxegol,EPC,IN,NA,RxNorm
1552337,netupitant,EPC,IN,NA,RxNorm
1564HD0N96,FELIS CATUS HAIR,EPC,Concept,NA,DailyMed
15657,decitabine,EPC,IN,NA,RxNorm
1591922,ledipasvir,EPC,IN,NA,RxNorm
1592254,pirfenidone,EPC,IN,NA,RxNorm
1592737,nintedanib,EPC,IN,NA,RxNorm
1594963,turkey feather extract,EPC,IN,NA,RxNorm
1594964,pheasant feather extract,EPC,IN,NA,RxNorm
1594965,Syrian hamster hair extract,EPC,IN,NA,RxNorm
1596,bisacodyl,EPC,IN,NA,RxNorm
1596450,gentamicin,EPC,IN,NA,RxNorm
1597258,blinatumomab,EPC,IN,NA,RxNorm
1597371,ombitasvir,EPC,IN,NA,RxNorm
1597373,paritaprevir,EPC,IN,NA,RxNorm
1597381,dasabuvir,EPC,IN,NA,RxNorm
1597582,olaparib,EPC,IN,NA,RxNorm
1597609,ceftolozane,EPC,IN,NA,RxNorm
1597876,nivolumab,EPC,IN,NA,RxNorm
1599276,sulfur hexafluoride,EPC,IN,NA,RxNorm
1599538,edoxaban,EPC,IN,NA,RxNorm
1599788,secukinumab,EPC,IN,NA,RxNorm
15C2VL427D,AFLIBERCEPT,EPC,Concept,NA,DailyMed
15L060HV8H,JUNIPERUS OSTEOSPERMA POLLEN,EPC,Concept,NA,DailyMed
15UQ94PT4P,DARBEPOETIN ALFA,EPC,Concept,NA,DailyMed
15W81V867R,RHODOTORULA RUBRA,EPC,Concept,NA,DailyMed
15XI414745,ANSER ANSER FEATHER,EPC,Concept,NA,DailyMed
1601374,palbociclib,EPC,IN,NA,RxNorm
1603296,lenvatinib,EPC,IN,NA,RxNorm
1603350,panobinostat,EPC,IN,NA,RxNorm
1603834,avibactam,EPC,IN,NA,RxNorm
1603849,Corylus americana nut oil,EPC,IN,NA,RxNorm
1606274,dinutuximab,EPC,IN,NA,RxNorm
1606480,bay leaf extract,EPC,IN,NA,RxNorm
1622,bleomycin,EPC,IN,NA,RxNorm
1649134,zucchini extract,EPC,IN,NA,RxNorm
1649480,ivabradine,EPC,IN,NA,RxNorm
16521,adefovir,EPC,IN,NA,RxNorm
1653781,eluxadoline,EPC,IN,NA,RxNorm
1656052,cangrelor,EPC,IN,NA,RxNorm
1657226,influenza B virus B/Brisbane/60/2008 antigen,EPC,PIN,NA,RxNorm
1657331,influenza A virus A/California/7/2009 (H1N1) antigen,EPC,PIN,NA,RxNorm
1658314,brexpiprazole,EPC,IN,NA,RxNorm
1659152,alirocumab,EPC,IN,NA,RxNorm
1659191,sonidegib,EPC,IN,NA,RxNorm
1665496,rolapitant,EPC,IN,NA,RxNorm
1665684,evolocumab,EPC,IN,NA,RxNorm
1667655,cariprazine,EPC,IN,NA,RxNorm
16681,acarbose,EPC,IN,NA,RxNorm
167,acetazolamide,EPC,IN,NA,RxNorm
1670007,insulin degludec,EPC,IN,NA,RxNorm
1670304,tipiracil,EPC,IN,NA,RxNorm
16728,acetohydroxamic acid,EPC,IN,NA,RxNorm
16818,acitretin,EPC,IN,NA,RxNorm
169D1260KM,NITROPRUSSIDE,EPC,Concept,NA,DailyMed
16CHD79MIX,IOTHALAMIC ACID,EPC,Concept,NA,DailyMed
16M9MK8C4W,CAPRA HIRCUS HAIR,EPC,Concept,NA,DailyMed
1712,botulinum toxin type A,EPC,IN,NA,RxNorm
17128,lansoprazole,EPC,IN,NA,RxNorm
1716191,idarucizumab,EPC,IN,NA,RxNorm
1716203,patiromer,EPC,IN,NA,RxNorm
1716278,trabectedin,EPC,IN,NA,RxNorm
1720259,asfotase alfa,EPC,IN,NA,RxNorm
1720597,mepolizumab,EPC,IN,NA,RxNorm
1720882,isavuconazole,EPC,IN,NA,RxNorm
1721560,osimertinib,EPC,IN,NA,RxNorm
1721947,daratumumab,EPC,IN,NA,RxNorm
1722365,cobimetinib,EPC,IN,NA,RxNorm
1723735,ixazomib,EPC,IN,NA,RxNorm
1723738,necitumumab,EPC,IN,NA,RxNorm
1724429,indium In-111 pentetreotide,EPC,PIN,NA,RxNorm
1726081,trypan blue free acid,EPC,IN,NA,RxNorm
1726104,elotuzumab,EPC,IN,NA,RxNorm
1726975,sebelipase alfa,EPC,IN,NA,RxNorm
1727455,alectinib,EPC,IN,NA,RxNorm
1729002,selexipag,EPC,IN,NA,RxNorm
17300,alfuzosin,EPC,IN,NA,RxNorm
1734628,elbasvir,EPC,IN,NA,RxNorm
1740937,Humulus lupulus pollen extract,EPC,IN,NA,RxNorm
1745075,radium Ra-223 cation,EPC,PIN,NA,RxNorm
1745099,ixekizumab,EPC,IN,NA,RxNorm
1746889,reslizumab,EPC,IN,NA,RxNorm
1746906,obiltoxaximab,EPC,IN,NA,RxNorm
1747556,venetoclax,EPC,IN,NA,RxNorm
1756J4PM8P,CEPHALOSPORIUM ROSEUM,EPC,Concept,NA,DailyMed
175F461W10,CYNODON DACTYLON POLLEN,EPC,Concept,NA,DailyMed
1760,bromocriptine,EPC,IN,NA,RxNorm
17652,amcinonide,EPC,IN,NA,RxNorm
17767,amlodipine,EPC,IN,NA,RxNorm
1789837,"Rho(D) immune globulin, human",EPC,PIN,NA,RxNorm
1791685,pimavanserin,EPC,IN,NA,RxNorm
1792776,atezolizumab,EPC,IN,NA,RxNorm
1796118,fluciclovine F-18,EPC,PIN,NA,RxNorm
1798288,obeticholic acid,EPC,IN,NA,RxNorm
1799206,velpatasvir,EPC,IN,NA,RxNorm
17Q05812N1,PINUS NIGRA POLLEN,EPC,Concept,NA,DailyMed
17RH99LQ7G,MUCOR RACEMOSUS,EPC,Concept,NA,DailyMed
1801702,Acer pseudoplatanus pollen extract,EPC,IN,NA,RxNorm
1801820,lifitegrast,EPC,IN,NA,RxNorm
1802483,human adenovirus B serotype 7 strain 55142,EPC,PIN,NA,RxNorm
1806D8D52K,AMITRIPTYLINE,EPC,Concept,NA,DailyMed
1808,bumetanide,EPC,IN,NA,RxNorm
1810569,eteplirsen,EPC,IN,NA,RxNorm
1811461,hydroxypropyl cellulose (type H),EPC,IN,NA,RxNorm
1813,levobunolol,EPC,IN,NA,RxNorm
1815,bupivacaine,EPC,IN,NA,RxNorm
1819,buprenorphine,EPC,IN,NA,RxNorm
1824QUA0U3,FRAXINUS EXCELSIOR POLLEN,EPC,Concept,NA,DailyMed
1828,busulfan,EPC,IN,NA,RxNorm
183379,rivastigmine,EPC,IN,NA,RxNorm
18343,artemether,EPC,IN,NA,RxNorm
1841,butorphanol,EPC,IN,NA,RxNorm
184SNS8VUH,SULINDAC,EPC,Concept,NA,DailyMed
1855064,calcifediol anhydrous,EPC,PIN,NA,RxNorm
18603,azelastine,EPC,IN,NA,RxNorm
1860608,sacubitrilat,EPC,IN,NA,RxNorm
1862579,rucaparib,EPC,IN,NA,RxNorm
18631,azithromycin,EPC,IN,NA,RxNorm
1863556,nusinersen,EPC,IN,NA,RxNorm
1865953,crisaborole,EPC,IN,NA,RxNorm
1871173,grazoprevir anhydrous,EPC,PIN,NA,RxNorm
1872251,brodalumab,EPC,IN,NA,RxNorm
1872382,telotristat,EPC,IN,NA,RxNorm
1872905,deacetylbisacodyl,EPC,IN,NA,RxNorm
1873752,plecanatide,EPC,IN,NA,RxNorm
1873916,ribociclib,EPC,IN,NA,RxNorm
18747,balsalazide,EPC,IN,NA,RxNorm
1875534,avelumab,EPC,IN,NA,RxNorm
1876119,etelcalcetide,EPC,IN,NA,RxNorm
1876366,ocrelizumab,EPC,IN,NA,RxNorm
1876376,dupilumab,EPC,IN,NA,RxNorm
1876597,naldemedine,EPC,IN,NA,RxNorm
1886,caffeine,EPC,IN,NA,RxNorm
18867,benazepril,EPC,IN,NA,RxNorm
1891LE191T,SHRIMP,EPC,Concept,NA,DailyMed
1894,calcitriol,EPC,IN,NA,RxNorm
1895,calcium,EPC,IN,NA,RxNorm
18989,benzoic acid,EPC,PIN,NA,RxNorm
18993,benzonatate,EPC,IN,NA,RxNorm
18D0SL7309,CHLORAMBUCIL,EPC,Concept,NA,DailyMed
18JOK51CZH,MACLURA POMIFERA POLLEN,EPC,Concept,NA,DailyMed
190376,linezolid,EPC,IN,NA,RxNorm
190521,abacavir,EPC,IN,NA,RxNorm
190548,tipranavir,EPC,IN,NA,RxNorm
19075,benzylparaben,EPC,IN,NA,RxNorm
1918219,valbenazine,EPC,IN,NA,RxNorm
1918231,niraparib,EPC,IN,NA,RxNorm
191831,infliximab,EPC,IN,NA,RxNorm
1919083,midostaurin,EPC,IN,NA,RxNorm
1919503,durvalumab,EPC,IN,NA,RxNorm
1921069,abaloparatide,EPC,IN,NA,RxNorm
1921217,brigatinib,EPC,IN,NA,RxNorm
1922436,cerliponase alfa,EPC,PIN,NA,RxNorm
1922448,safinamide,EPC,IN,NA,RxNorm
1922751,Gibberella zeae allergenic extract,EPC,IN,NA,RxNorm
1923319,sarilumab,EPC,IN,NA,RxNorm
1925437,northern quahog preparation,EPC,IN,NA,RxNorm
19257,bethanechol,EPC,IN,NA,RxNorm
1925834,Cephalosporium roseum extract,EPC,IN,NA,RxNorm
1927663,delafloxacin,EPC,IN,NA,RxNorm
1928588,guselkumab,EPC,IN,NA,RxNorm
1939323,voxilaprevir,EPC,IN,NA,RxNorm
194,acetylcholine,EPC,IN,NA,RxNorm
194000,capecitabine,EPC,IN,NA,RxNorm
1940332,enasidenib,EPC,IN,NA,RxNorm
1940635,glecaprevir,EPC,IN,NA,RxNorm
1940636,pibrentasvir,EPC,IN,NA,RxNorm
1940643,neratinib,EPC,IN,NA,RxNorm
194279,palivizumab,EPC,IN,NA,RxNorm
1942950,inotuzumab ozogamicin,EPC,IN,NA,RxNorm
194337,vorinostat,EPC,IN,NA,RxNorm
1945077,copanlisib,EPC,IN,NA,RxNorm
1945213,vaborbactam,EPC,IN,NA,RxNorm
1946825,abemaciclib,EPC,IN,NA,RxNorm
19478,bismuth subsalicylate,EPC,IN,NA,RxNorm
19484,bisoprolol,EPC,IN,NA,RxNorm
194881,brinzolamide,EPC,IN,NA,RxNorm
195085,efavirenz,EPC,IN,NA,RxNorm
195088,lopinavir,EPC,IN,NA,RxNorm
19552,cefprozil,EPC,IN,NA,RxNorm
196102,basiliximab,EPC,IN,NA,RxNorm
1963,Candida albicans,EPC,IN,NA,RxNorm
196319,palifermin,EPC,IN,NA,RxNorm
197,acetylcysteine,EPC,IN,NA,RxNorm
19737,bromfenac,EPC,IN,NA,RxNorm
19831,budesonide,EPC,IN,NA,RxNorm
19860,butalbital,EPC,IN,NA,RxNorm
1986438,tisagenlecleucel,EPC,IN,NA,RxNorm
1986792,Penicillium glaucum allergenic extract,EPC,IN,NA,RxNorm
1986808,acalabrutinib,EPC,IN,NA,RxNorm
1987398,axicabtagene ciloleucel,EPC,IN,NA,RxNorm
19884,butoconazole,EPC,IN,NA,RxNorm
1988648,letermovir,EPC,IN,NA,RxNorm
1989100,benralizumab,EPC,IN,NA,RxNorm
1989819,vestronidase alfa,EPC,IN,NA,RxNorm
1991302,semaglutide,EPC,IN,NA,RxNorm
1992412,papaya extract,EPC,IN,NA,RxNorm
1992864,netarsudil,EPC,IN,NA,RxNorm
1993210,house mouse hair extract,EPC,IN,NA,RxNorm
1993233,Iris germanica var. florentina root extract,EPC,IN,NA,RxNorm
1994739,ozenoxacin,EPC,IN,NA,RxNorm
19959,acrivastine,EPC,IN,NA,RxNorm
1996102,golden chain pollen extract,EPC,IN,NA,RxNorm
1997187,American lobster allergenic extract,EPC,IN,NA,RxNorm
1997443,"cytomegalovirus immune globulin, human",EPC,PIN,NA,RxNorm
1998,captopril,EPC,IN,NA,RxNorm
1999003,angiotensin II,EPC,IN,NA,RxNorm
1999420,macimorelin,EPC,IN,NA,RxNorm
199I7J3JIV,TRICHOPHYTON MENTAGROPHYTES,EPC,Concept,NA,DailyMed
19O2GP3B7Q,CLEVIDIPINE,EPC,Concept,NA,DailyMed
19OWO1T3ZE,ENFUVIRTIDE,EPC,Concept,NA,DailyMed
19QM69HH21,PYRIDOSTIGMINE,EPC,Concept,NA,DailyMed
1B56C968OA,BECAPLERMIN,EPC,Concept,NA,DailyMed
1BV28146ZR,JUGLANS NIGRA POLLEN,EPC,Concept,NA,DailyMed
1C058IKG3B,TERIFLUNOMIDE,EPC,Concept,NA,DailyMed
1C39JW444G,CABOZANTINIB,EPC,Concept,NA,DailyMed
1C6V77QF41,CHOLECALCIFEROL,EPC,Concept,NA,DailyMed
1C75676F8V,VABORBACTAM,EPC,Concept,NA,DailyMed
1CC1JFE158,DACTINOMYCIN,EPC,Concept,NA,DailyMed
1EDY616508,ARTEMISIA CALIFORNICA POLLEN,EPC,Concept,NA,DailyMed
1F8VIW1479,COLA ACUMINATA SEED,EPC,Concept,NA,DailyMed
1FCM16V0FV,GALLUS GALLUS FEATHER,EPC,Concept,NA,DailyMed
1FH355G8HF,FRAXINUS LATIFOLIA POLLEN,EPC,Concept,NA,DailyMed
1FQ2RY5YHH,PATIROMER,EPC,Concept,NA,DailyMed
1GH3WV23KH,AMARANTHUS PALMERI POLLEN,EPC,Concept,NA,DailyMed
1GVO236S58,HYDROXYETHYL STARCH 130/0.4,EPC,Concept,NA,DailyMed
1H09Y5WO1F,LETERMOVIR,EPC,Concept,NA,DailyMed
1HG84L3525,FORMALDEHYDE,EPC,Concept,NA,DailyMed
1HIZ4DL86F,PIMOZIDE,EPC,Concept,NA,DailyMed
1HM943223R,TRIAZOLAM,EPC,Concept,NA,DailyMed
1HRS458QU2,CLOMIPHENE,EPC,Concept,NA,DailyMed
1IEK4UDP5M,STEMPHYLIUM SOLANI,EPC,Concept,NA,DailyMed
1J444QC288,AMLODIPINE,EPC,Concept,NA,DailyMed
1JQS135EYN,OXYTOCIN,EPC,Concept,NA,DailyMed
1L29G6428X,SOUR CHERRY,EPC,Concept,NA,DailyMed
1L4806J2QF,ADAPALENE,EPC,Concept,NA,DailyMed
1L67OBT731,LARIX OCCIDENTALIS POLLEN,EPC,Concept,NA,DailyMed
1LIB31N73G,MUNG BEAN,EPC,Concept,NA,DailyMed
1M4E76V32I,MYCOCLADUS CORYMBIFERUS,EPC,Concept,NA,DailyMed
1N74HM2BS7,ALFENTANIL,EPC,Concept,NA,DailyMed
1NF15YR6UY,APREPITANT,EPC,Concept,NA,DailyMed
1NHL2J4X8K,BENZTROPINE,EPC,Concept,NA,DailyMed
1O0600285A,BORDETELLA PERTUSSIS FIMBRIAE 2/3 ANTIGEN,EPC,Concept,NA,DailyMed
1O4XL5SN61,ALMOTRIPTAN,EPC,Concept,NA,DailyMed
1O6WQ6T7G3,TAFLUPROST,EPC,Concept,NA,DailyMed
1P1OT1MFZ9,PERIPLANETA AUSTRALASIAE,EPC,Concept,NA,DailyMed
1SB49SV239,PENICILLIUM DIGITATUM,EPC,Concept,NA,DailyMed
1T0N3G9CRC,TRANDOLAPRIL,EPC,Concept,NA,DailyMed
1U511HHV4Z,MEXILETINE,EPC,Concept,NA,DailyMed
1UA8E65KDZ,ALITRETINOIN,EPC,Concept,NA,DailyMed
1ULL0QJ8UC,DAPAGLIFLOZIN,EPC,Concept,NA,DailyMed
1V3SHR7QB7,ENGLISH WALNUT,EPC,Concept,NA,DailyMed
1W306TDA6S,RIFABUTIN,EPC,Concept,NA,DailyMed
1WS297W6MV,PHENYLEPHRINE,EPC,Concept,NA,DailyMed
1X0094V6JV,"NAFARELIN",EPC,Concept,NA,DailyMed
1X70OSD4VX,IBRUTINIB,EPC,Concept,NA,DailyMed
1XSC3BB35Z,PENICILLIUM EXPANSUM,EPC,Concept,NA,DailyMed
1XU104G55N,COLESEVELAM,EPC,Concept,NA,DailyMed
1XY644QKWG,MELOPSITTACUS UNDULATUS FEATHER,EPC,Concept,NA,DailyMed
1Y17CTI5SR,INSULIN HUMAN,EPC,Concept,NA,DailyMed
1Y740ILL1Z,IVACAFTOR,EPC,Concept,NA,DailyMed
1ZK20VI6TY,TRIAMCINOLONE,EPC,Concept,NA,DailyMed
1ZWG7J43CL,AGROSTIS CAPILLARIS POLLEN,EPC,Concept,NA,DailyMed
2002,carbamazepine,EPC,IN,NA,RxNorm
2019,carbidopa,EPC,IN,NA,RxNorm
20220,carbinoxamine,EPC,IN,NA,RxNorm
203083,"antihemophilic factor, human",EPC,PIN,NA,RxNorm
2034,carbon dioxide,EPC,IN,NA,RxNorm
20352,carvedilol,EPC,IN,NA,RxNorm
2043450,Gibberella fujikuroi extract,EPC,IN,NA,RxNorm
2043451,Grindelia ciliata pollen extract,EPC,IN,NA,RxNorm
2046360,pegvaliase,EPC,IN,NA,RxNorm
2047232,baricitinib,EPC,IN,NA,RxNorm
20481,cefepime,EPC,IN,NA,RxNorm
2048727,hydroxypropyl cellulose (1600000 WAMW),EPC,IN,NA,RxNorm
20489,cefpodoxime,EPC,IN,NA,RxNorm
20492,ceftibuten,EPC,IN,NA,RxNorm
2051,carboprost,EPC,IN,NA,RxNorm
2053281,iobenguane I-131,EPC,PIN,NA,RxNorm
2053436,tildrakizumab,EPC,IN,NA,RxNorm
2055755,doravirine,EPC,IN,NA,RxNorm
2055906,eravacycline,EPC,IN,NA,RxNorm
2057909,black carpenter ant allergenic extract,EPC,IN,NA,RxNorm
2059018,sarecycline,EPC,IN,NA,RxNorm
2059269,omadacycline,EPC,IN,NA,RxNorm
20610,cetirizine,EPC,IN,NA,RxNorm
2072U60DUI,NEUROSPORA INTERMEDIA,EPC,Concept,NA,DailyMed
207SMY3FQT,VEMURAFENIB,EPC,Concept,NA,DailyMed
207ZZ9QZ49,METHYLPHENIDATE,EPC,Concept,NA,DailyMed
20859,chloroprocaine,EPC,IN,NA,RxNorm
2099289,inotersen,EPC,IN,NA,RxNorm
2099704,talazoparib,EPC,IN,NA,RxNorm
20O93L6F9H,OSELTAMIVIR,EPC,Concept,NA,DailyMed
2101,carisoprodol,EPC,IN,NA,RxNorm
2101007,Aspergillus amstelodami extract,EPC,IN,NA,RxNorm
2101008,Gliocladium viride extract,EPC,IN,NA,RxNorm
2101422,Mucor circinelloides f. circinelloides allergenic extract,EPC,IN,NA,RxNorm
2101473,Mucor circinelloides f. lusitanicus allergenic extract,EPC,IN,NA,RxNorm
2101722,Fusarium oxysporum allergenic extract,EPC,IN,NA,RxNorm
2102006,Leucanthemum vulgare pollen,EPC,IN,NA,RxNorm
2102052,Trifolium pratense pollen extract,EPC,IN,NA,RxNorm
2102474,black sea bass allergenic extract,EPC,IN,NA,RxNorm
2102487,velvetleaf huckleberry allergenic extract,EPC,IN,NA,RxNorm
2102488,yellowfin tuna allergenic extract,EPC,IN,NA,RxNorm
2102775,revefenacin,EPC,IN,NA,RxNorm
2103164,lorlatinib,EPC,IN,NA,RxNorm
2104604,emapalumab,EPC,IN,NA,RxNorm
2105,carmustine,EPC,IN,NA,RxNorm
2105628,larotrectinib,EPC,IN,NA,RxNorm
2105845,glasdegib,EPC,IN,NA,RxNorm
2106338,amifampridine,EPC,IN,NA,RxNorm
2107301,ravulizumab,EPC,IN,NA,RxNorm
2109055,tagraxofusp,EPC,IN,NA,RxNorm
21107,cilostazol,EPC,IN,NA,RxNorm
2116,carteolol,EPC,IN,NA,RxNorm
21212,clarithromycin,EPC,IN,NA,RxNorm
2121416,calaspargase pegol,EPC,IN,NA,RxNorm
21216,clavulanic acid,EPC,PIN,NA,RxNorm
21232,clidinium,EPC,IN,NA,RxNorm
21241,clobazam,EPC,IN,NA,RxNorm
21249,clocortolone,EPC,IN,NA,RxNorm
214354,candesartan,EPC,IN,NA,RxNorm
214355,Candida albicans allergenic extract,EPC,IN,NA,RxNorm
214555,etanercept,EPC,IN,NA,RxNorm
2147EPR64I,JUGLANS CALIFORNICA POLLEN,EPC,Concept,NA,DailyMed
214817,sacrosidase,EPC,IN,NA,RxNorm
214824,sevelamer,EPC,IN,NA,RxNorm
214IZI85K3,TRIFLUOPERAZINE,EPC,Concept,NA,DailyMed
2166591,domestic cow dander extract,EPC,IN,NA,RxNorm
2166593,guinea pig dander,EPC,IN,NA,RxNorm
2166596,European aspen pollen extract,EPC,IN,NA,RxNorm
2166614,western larch pollen extract,EPC,IN,NA,RxNorm
2166616,London planetree,EPC,IN,NA,RxNorm
2167548,horse dander extract,EPC,IN,NA,RxNorm
2167551,dog dander extract,EPC,IN,NA,RxNorm
2167695,chinquapin oak pollen extract,EPC,IN,NA,RxNorm
2167819,sweet wormwood pollen extract,EPC,IN,NA,RxNorm
2168418,Cytisus scoparius flowering top extract,EPC,IN,NA,RxNorm
2168421,peppermint flowering top extract,EPC,IN,NA,RxNorm
2171260,Callistemon citrinus pollen extract,EPC,IN,NA,RxNorm
2180,cefazolin,EPC,IN,NA,RxNorm
21807M87J2,HYDROXYPROGESTERONE,EPC,Concept,NA,DailyMed
2186,cefotaxime,EPC,IN,NA,RxNorm
2187,cefotetan,EPC,IN,NA,RxNorm
2189,cefoxitin,EPC,IN,NA,RxNorm
2192,ceftizoxime,EPC,IN,NA,RxNorm
21925K482H,CARISOPRODOL,EPC,Concept,NA,DailyMed
2193,ceftriaxone,EPC,IN,NA,RxNorm
2194,cefuroxime,EPC,IN,NA,RxNorm
21949,cyclobenzaprine,EPC,IN,NA,RxNorm
2197842,baloxavir,EPC,IN,NA,RxNorm
2198984,Atlantic mackerel allergenic extract,EPC,IN,NA,RxNorm
21C2F5E8RE,ANISE,EPC,Concept,NA,DailyMed
21G72T1950,TOLVAPTAN,EPC,Concept,NA,DailyMed
21K6M2I7AG,INTERFERON GAMMA-1B,EPC,Concept,NA,DailyMed
2202946,Acacia dealbata pollen extract,EPC,IN,NA,RxNorm
221050,"BCG, live, Tice strain",EPC,IN,NA,RxNorm
221082,colloidal oatmeal,EPC,IN,NA,RxNorm
221099,"coagulation factor IX, human",EPC,PIN,NA,RxNorm
221147,polyethylene glycol 3350,EPC,IN,NA,RxNorm
221946,"citric acid, anhydrous",EPC,PIN,NA,RxNorm
22298,dapiprazole,EPC,IN,NA,RxNorm
22299,daptomycin,EPC,IN,NA,RxNorm
22396,deflazacort,EPC,IN,NA,RxNorm
224905,trastuzumab,EPC,IN,NA,RxNorm
2261370,Atlantic halibut allergenic extract,EPC,IN,NA,RxNorm
2264108,"fibrinogen, human",EPC,PIN,NA,RxNorm
22656,desogestrel,EPC,IN,NA,RxNorm
226724,urea c-13,EPC,PIN,NA,RxNorm
226LY0AFR9,CLAM,EPC,Concept,NA,DailyMed
2274413,"hepatitis A virus strain CR 326F antigen, inactivated",EPC,IN,NA,RxNorm
227518,follicle stimulating hormone,EPC,IN,NA,RxNorm
2275721,vanilla bean extract,EPC,IN,NA,RxNorm
2280602,strontium cation Sr-89,EPC,PIN,NA,RxNorm
228656,amprenavir,EPC,IN,NA,RxNorm
228783,frovatriptan,EPC,IN,NA,RxNorm
228790,dutasteride,EPC,IN,NA,RxNorm
2289225,trastuzumab-dttb,EPC,PIN,NA,RxNorm
229367,quinupristin,EPC,IN,NA,RxNorm
229369,dalfopristin,EPC,IN,NA,RxNorm
22968,dienogest,EPC,IN,NA,RxNorm
22IC88528T,LURASIDONE,EPC,Concept,NA,DailyMed
22QOO9B8KI,ELETRIPTAN,EPC,Concept,NA,DailyMed
22VKV8053U,RALTEGRAVIR,EPC,Concept,NA,DailyMed
22X328QOC4,FULVESTRANT,EPC,Concept,NA,DailyMed
23024,difenoxin,EPC,IN,NA,RxNorm
2302768XJ8,OMBITASVIR,EPC,Concept,NA,DailyMed
23036553F6,STREPTOCOCCUS PNEUMONIAE TYPE 18C CAPSULAR POLYSACCHARIDE ANTIGEN,EPC,Concept,NA,DailyMed
23066,dihematoporphyrin ether,EPC,IN,NA,RxNorm
23088,dihydrocodeine,EPC,IN,NA,RxNorm
231049,eletriptan,EPC,IN,NA,RxNorm
231473QB6R,WATERMELON,EPC,Concept,NA,DailyMed
232539,calfactant,EPC,IN,NA,RxNorm
232DMH0XVF,CUPRESSUS ARIZONICA POLLEN,EPC,Concept,NA,DailyMed
232HYX66HC,CAPREOMYCIN,EPC,Concept,NA,DailyMed
233272,bexarotene,EPC,IN,NA,RxNorm
233603,clevidipine,EPC,IN,NA,RxNorm
233698,dronedarone,EPC,IN,NA,RxNorm
2346,chlorambucil,EPC,IN,NA,RxNorm
2348,chloramphenicol,EPC,IN,NA,RxNorm
23521W1S24,CLAVULANIC ACID,EPC,Concept,NA,DailyMed
235408,clorazepic acid,EPC,PIN,NA,RxNorm
235473,"heparin, porcine",EPC,PIN,NA,RxNorm
235559,"nitrofurantoin, macrocrystals",EPC,PIN,NA,RxNorm
2356,chlordiazepoxide,EPC,IN,NA,RxNorm
235940,Cynara preparation,EPC,IN,NA,RxNorm
235991,anhydrous tacrolimus,EPC,PIN,NA,RxNorm
236083,alendronic acid,EPC,PIN,NA,RxNorm
236381,poractant alfa,EPC,IN,NA,RxNorm
236778,trospium,EPC,IN,NA,RxNorm
2369372,Ulmus glabra pollen extract,EPC,IN,NA,RxNorm
236YGP181O,HUMAN ROTAVIRUS A TYPE G3P7(5) STRAIN WI78 LIVE ANTIGEN,EPC,Concept,NA,DailyMed
237027,loteprednol,EPC,IN,NA,RxNorm
237159,levalbuterol,EPC,IN,NA,RxNorm
2382,proguanil,EPC,IN,NA,RxNorm
2393,chloroquine,EPC,IN,NA,RxNorm
2396,chlorothiazide,EPC,IN,NA,RxNorm
23H70FYJ5U,BETULA POPULIFOLIA POLLEN,EPC,Concept,NA,DailyMed
